instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_672,559.34,18000.0,18000.0,18000.0,18000.0,62.28,18000.0,18000.0,18000.0,18000.0,59.92,18000.0,18000.0,18000.0,209.25,18000.0,18000.0,18000.0,1.06,18000.0,18000.0,18000.0,18000.0,18000.0
instance_135,13.16,18000.0,18000.0,18000.0,18000.0,18000.0,13.28,11.37,7.5,69.62,18000.0,15.32,18000.0,18000.0,13.19,11.47,11.44,18000.0,21.47,18000.0,18000.0,69.56,18000.0,18000.0
instance_335,133.5,18000.0,212.21,18000.0,202.76,29.52,18000.0,18000.0,18000.0,18000.0,65.07,18000.0,18000.0,18000.0,72.72,18000.0,18000.0,93.05,0.15,93.09,18000.0,18000.0,18000.0,18000.0
instance_159,0.03,11.58,0.29,18000.0,0.28,0.6,0.04,0.14,0.06,0.31,0.68,0.06,0.45,0.05,0.03,0.25,0.15,0.32,0.04,0.37,0.43,0.05,0.03,0.03
instance_544,63.9,18000.0,18000.0,18000.0,18000.0,18000.0,63.89,12.92,18000.0,356.22,18000.0,18000.0,18000.0,64.01,64.21,12.99,12.93,18000.0,18000.0,18000.0,18000.0,18000.0,90.49,90.27
instance_5,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,499.59,18000.0,18000.0
instance_805,0.04,0.59,0.16,0.93,0.14,0.15,0.05,0.17,0.0,0.21,0.14,0.11,8.08,0.0,0.04,0.29,0.18,0.15,0.01,0.15,8.09,0.04,0.0,0.0
instance_572,95.41,18000.0,128.73,18000.0,147.67,22.52,18000.0,122.67,18000.0,99.61,21.89,18000.0,18000.0,18000.0,16.0,218.01,123.05,18000.0,0.21,18000.0,18000.0,18000.0,18000.0,18000.0
instance_295,230.74,63.95,143.0,18000.0,147.8,1.29,7.58,11.38,0.1,3.91,0.5,2.51,264.13,24.76,3.0,2.98,3.04,2.58,0.4,2.41,266.58,2.5,29.21,30.57
instance_498,0.05,18000.0,0.4,18000.0,0.39,0.84,0.05,0.08,0.51,0.51,1.25,0.21,18000.0,0.05,0.05,0.09,0.09,0.38,0.06,0.39,18000.0,0.53,0.05,0.05
instance_587,18000.0,18000.0,18000.0,18000.0,18000.0,52.94,18000.0,18000.0,18000.0,18000.0,53.89,18000.0,18000.0,18000.0,318.6,18000.0,18000.0,18000.0,0.62,18000.0,18000.0,18000.0,18000.0,18000.0
instance_287,10.32,18000.0,18.57,18000.0,16.85,3.44,18000.0,45.69,36.6,17.01,3.52,18000.0,18000.0,18000.0,3.82,82.4,45.77,23.47,0.1,23.75,18000.0,20.89,18000.0,18000.0
instance_758,73.82,18000.0,95.86,18000.0,131.16,8.98,18000.0,401.3,422.27,219.41,9.87,18000.0,18000.0,18000.0,20.35,571.87,390.55,121.51,0.18,116.35,18000.0,438.04,18000.0,18000.0
instance_227,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_802,0.55,110.47,2.12,18000.0,2.47,0.96,25.36,0.66,4.85,18000.0,0.94,0.08,18000.0,0.17,0.29,1.45,0.67,2.41,1.32,2.57,18000.0,0.89,0.18,0.17
instance_770,0.02,18000.0,0.18,18000.0,0.18,0.36,0.02,0.04,0.3,0.31,0.55,18000.0,18000.0,18000.0,0.02,0.05,0.06,0.18,0.03,0.19,18000.0,18000.0,18000.0,18000.0
instance_751,0.44,18000.0,2.09,18000.0,2.25,36.77,0.45,1.05,0.46,0.21,37.07,2.61,1.9,1.94,0.45,1.06,1.05,2.0,1.83,2.03,0.41,0.19,2.01,1.94
instance_221,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_217,0.07,0.72,0.69,18000.0,0.73,18000.0,0.07,0.1,21.75,1.51,18000.0,18000.0,5.93,0.09,0.07,0.11,0.11,0.68,18000.0,0.69,5.9,1.03,0.09,0.08
instance_700,0.44,2.36,0.91,18000.0,0.66,1.4,0.17,0.24,351.54,0.91,2.24,0.11,2.55,0.83,0.16,0.36,0.25,0.62,13.8,0.7,2.48,0.37,0.79,0.79
instance_417,1.4,18000.0,6.13,18000.0,6.02,113.79,1.35,2.97,2.2,0.61,112.48,6.62,10.3,10.4,1.38,2.98,2.94,6.14,24.16,6.12,1.17,0.54,10.61,10.42
instance_14,0.12,0.85,0.82,18000.0,0.82,1.6,0.12,0.1,1.05,0.81,2.22,18000.0,18000.0,18000.0,0.12,0.11,0.11,0.83,0.08,0.83,18000.0,18000.0,18000.0,18000.0
instance_347,0.0,18000.0,0.02,0.19,0.02,0.07,0.0,0.03,0.0,0.02,0.07,0.02,0.01,0.0,0.0,0.04,0.03,0.02,0.0,0.02,0.01,0.01,0.0,0.0
instance_110,0.06,2.17,0.23,1.52,0.22,0.23,0.06,0.09,0.03,0.31,0.25,0.02,0.5,0.02,0.05,0.11,0.1,0.23,0.04,0.24,0.5,0.05,0.02,0.02
instance_550,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,260.61,18000.0,18000.0,46.01,18000.0,18000.0,18000.0,18000.0,2.25,18000.0,18000.0,124.13,0.72,127.66,18000.0,18000.0,18000.0,18000.0
instance_18,528.36,18000.0,216.73,18000.0,159.77,21.94,18000.0,59.64,18000.0,74.01,18000.0,148.81,18000.0,18000.0,18000.0,68.88,65.82,10.46,18000.0,41.67,18000.0,75.2,18000.0,18000.0
instance_653,0.0,0.07,0.04,2.0,0.04,0.13,0.0,0.02,0.06,0.1,0.22,0.02,0.08,0.01,0.0,0.04,0.03,0.04,0.01,0.04,0.07,0.08,0.01,0.01
instance_143,0.03,0.25,0.22,34.4,0.23,0.66,0.03,0.05,0.58,0.31,22.94,6.52,134.34,1.13,0.03,0.06,0.06,0.22,0.04,0.22,133.92,1.07,1.48,1.17
instance_438,187.93,18000.0,18000.0,18000.0,18000.0,85.67,18000.0,18000.0,18000.0,18000.0,121.79,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,559.07,0.23,561.04,18000.0,18000.0,18000.0,18000.0
instance_155,0.47,18000.0,1.97,18000.0,1.97,62.19,0.47,1.11,1.2,0.31,61.66,2.41,2.31,2.56,0.47,1.15,1.13,1.88,1.43,1.92,0.47,0.21,2.56,2.57
instance_647,18000.0,18000.0,9.7,18000.0,9.85,18000.0,18000.0,8.94,18000.0,59.31,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,8.97,9.7,18000.0,9.7,18000.0,18000.0,18000.0,18000.0
instance_137,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,61.8,18000.0,18000.0,18000.0,18000.0
instance_549,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.06,409.81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,105.83,18000.0,105.88,18000.0,18000.0,18000.0,18000.0
instance_316,0.2,1.52,1.49,18000.0,1.49,3.34,0.2,0.14,1.68,1.31,3.68,18000.0,18000.0,18000.0,0.2,0.16,0.16,1.46,0.12,1.48,18000.0,18000.0,18000.0,18000.0
instance_312,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_630,1.26,18000.0,5.4,18000.0,5.16,18000.0,1.26,3.0,5.17,0.61,18000.0,6.11,13.07,14.62,1.26,2.99,2.98,5.28,3.92,5.02,1.26,0.56,14.61,14.56
instance_56,150.14,18000.0,286.25,18000.0,301.03,20.04,18000.0,18000.0,234.88,18000.0,20.99,18000.0,18000.0,18000.0,62.73,18000.0,18000.0,157.11,0.25,158.54,18000.0,18000.0,18000.0,18000.0
instance_97,1.05,18000.0,1.9,18000.0,1.44,0.85,18000.0,10.46,6.65,3.51,0.83,18000.0,70.36,88.98,0.25,10.45,10.37,1.91,0.03,1.97,73.29,4.01,84.99,86.34
instance_526,0.02,18000.0,0.19,35.85,0.18,0.38,0.02,0.05,0.34,0.21,0.3,8.51,104.03,2.14,0.02,0.06,0.06,0.17,0.02,0.18,104.08,0.16,1.4,1.38
instance_121,0.11,0.53,0.5,2.65,0.53,1.5,0.11,0.22,0.03,0.41,1.41,2.22,18000.0,0.08,0.11,0.29,0.23,0.5,0.03,0.5,18000.0,0.12,0.1,0.07
instance_40,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_247,0.02,0.22,0.18,18000.0,0.19,0.34,0.02,0.04,0.28,0.31,0.52,18000.0,18000.0,18000.0,0.02,0.05,0.05,0.18,0.03,0.19,18000.0,18000.0,18000.0,18000.0
instance_99,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,66.1,18000.0,46.71,18000.0,53.21,18000.0,46.6,521.98,49.93,32.48,44.11,18000.0,45.05,18000.0,75.28,51.73,46.99
instance_160,18000.0,18000.0,18000.0,18000.0,18000.0,0.64,18000.0,18000.0,4.27,1.61,0.72,2.01,3.78,9.29,18000.0,18000.0,18000.0,18000.0,18000.0,34.55,3.81,2.76,14.14,3.28
instance_610,0.01,0.19,0.17,217.92,0.17,0.6,0.01,0.04,1.1,0.41,0.74,18000.0,14.49,0.04,0.01,0.05,0.05,0.16,0.09,0.16,14.37,1.22,0.04,0.04
instance_491,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_494,0.07,3.39,0.39,3.59,0.37,0.26,0.07,0.2,0.14,0.51,0.27,0.12,0.62,0.04,0.06,0.39,0.22,0.45,0.02,31.32,0.61,0.18,0.04,0.04
instance_640,0.03,7.53,0.19,2.43,0.19,0.18,0.03,0.13,0.02,0.31,0.18,0.02,18000.0,3.57,0.02,0.25,0.15,0.23,0.11,0.24,271.57,0.18,11.07,7.28
instance_524,4.26,18000.0,5.78,18000.0,18000.0,0.25,5.43,8.64,18000.0,10.51,0.28,0.11,18000.0,0.11,3.86,8.63,8.62,13.46,0.23,14.05,18000.0,0.47,0.11,0.11
