instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_455,18000.0,18000.0,18000.0,18000.0,18000.0,15.32,18000.0,18000.0,18000.0,11.51,11.9,0.41,23.81,18000.0,18000.0,18000.0,18000.0,433.41,18000.0,18000.0,25.03,23.78,18000.0,18000.0
instance_735,0.26,18000.0,14.63,11.93,13.79,11.72,0.26,0.24,5.33,0.1,12.67,0.71,2.81,0.59,0.26,0.25,0.25,13.78,0.85,17.67,2.6,0.04,0.6,0.59
instance_212,7.39,18000.0,246.94,18000.0,239.48,18000.0,7.43,5.73,18000.0,56.41,18000.0,18000.0,18000.0,7.96,7.42,5.76,5.73,172.31,18000.0,177.47,18000.0,18000.0,10.04,10.12
instance_55,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_725,18000.0,18000.0,18000.0,18000.0,8.22,18000.0,18000.0,19.39,18000.0,40.81,18000.0,18000.0,18000.0,18000.0,18000.0,46.6,19.39,18000.0,18000.0,18000.0,18000.0,216.14,18000.0,18000.0
instance_47,0.01,18000.0,0.1,0.1,0.11,0.29,0.01,0.03,0.01,0.02,0.29,0.06,18000.0,0.03,0.01,0.04,0.04,0.1,0.01,0.11,0.07,0.01,0.03,0.03
instance_174,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,11.74,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_655,14.72,18000.0,32.77,18000.0,24.41,18000.0,2.72,13.37,18000.0,26.21,35.97,0.41,41.95,18000.0,2.52,25.94,13.37,29.9,18000.0,31.03,46.56,13.13,64.69,4.66
instance_86,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,544.76,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_711,0.0,18000.0,0.0,0.07,0.0,0.06,0.0,0.02,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.04,0.03,0.0,0.04,0.01,0.0,0.0,0.0,0.0
instance_461,0.07,18000.0,1.91,2.67,1.94,46.25,0.07,0.12,0.5,0.02,43.19,0.21,0.22,0.09,0.07,0.13,0.13,1.92,0.13,1.91,0.13,0.01,0.09,0.09
instance_221,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_290,18000.0,18000.0,18000.0,18000.0,11.71,18000.0,18000.0,5.54,21.26,1.51,18000.0,23.02,26.85,18000.0,18000.0,7.91,6.03,19.66,18000.0,41.63,27.08,22.99,18000.0,18000.0
instance_807,0.01,18000.0,0.04,0.34,0.04,0.07,0.01,0.02,0.0,0.07,0.07,0.02,0.01,0.0,0.01,0.03,0.04,0.03,0.01,0.04,0.01,0.01,0.0,0.0
instance_201,2.21,1.28,1.25,18000.0,1.27,0.51,2.2,0.24,0.48,0.81,0.52,0.11,369.65,0.3,2.2,0.25,0.25,1.24,0.1,1.25,370.57,1.06,0.29,0.29
instance_804,0.04,0.83,0.78,39.65,0.8,18000.0,0.04,0.07,0.07,3.01,18000.0,0.11,0.22,0.04,0.04,0.08,0.08,0.78,0.02,0.78,0.2,2.48,0.04,0.04
instance_103,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_294,0.26,18000.0,2.87,3.07,2.97,2.64,0.26,0.31,0.16,0.08,2.64,0.21,14.09,0.34,0.26,0.33,0.32,2.85,0.14,2.83,16.33,0.02,0.34,0.34
instance_424,3.1,18000.0,4.83,18000.0,4.41,1.37,18000.0,121.02,55.07,3.11,1.4,18000.0,136.0,5.66,0.82,121.04,121.03,5.75,0.03,5.82,175.81,20.32,5.67,5.65
instance_562,64.69,18000.0,129.17,18000.0,18000.0,2.59,18000.0,6.83,18000.0,18000.0,2.43,0.31,18000.0,61.08,3.16,9.62,7.13,119.87,19.36,120.18,18000.0,5.87,236.09,18000.0
instance_414,0.02,0.18,0.15,30.58,0.16,0.37,0.02,0.04,0.18,0.21,0.48,18000.0,2.11,18000.0,0.02,0.05,0.05,0.15,0.04,0.15,2.11,18000.0,18000.0,18000.0
instance_549,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.06,409.81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,105.83,18000.0,105.88,18000.0,18000.0,18000.0,18000.0
instance_72,0.02,18000.0,0.13,109.29,0.13,0.3,0.02,0.04,0.16,0.21,0.34,0.09,58.94,0.02,0.02,0.05,0.05,0.13,0.03,0.13,58.9,0.09,0.02,0.02
instance_364,60.62,18000.0,181.57,18000.0,18000.0,5.74,18000.0,410.21,243.84,210.21,5.96,18000.0,18000.0,87.06,27.57,18000.0,413.26,205.18,0.14,203.8,18000.0,277.66,99.87,97.38
instance_239,0.04,18000.0,0.24,14.12,0.23,0.49,0.04,0.07,0.1,0.41,6.93,1.51,18000.0,0.13,0.04,0.08,0.08,0.23,0.06,0.23,18000.0,0.58,0.13,0.13
instance_122,0.0,0.04,0.01,1.92,0.01,0.07,0.0,0.02,0.0,0.02,0.07,0.03,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.0
instance_604,1.25,18000.0,18000.0,74.13,18000.0,18000.0,1.26,1.09,89.31,0.21,18000.0,6.71,83.58,8.81,1.25,1.1,1.09,18000.0,9.86,18000.0,88.53,0.17,8.75,8.8
instance_270,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,80.23,18000.0,44.81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,62.56,18000.0,18000.0
instance_412,0.67,18000.0,2.87,18000.0,2.87,88.34,0.67,1.6,2.08,0.41,88.64,3.22,4.27,4.79,0.67,1.59,1.59,2.7,2.02,2.69,0.68,0.3,4.73,4.77
instance_506,20.73,18000.0,135.12,18000.0,18000.0,18000.0,18000.0,464.92,19.48,18000.0,18000.0,18000.0,18000.0,18000.0,127.75,473.82,463.75,18000.0,18000.0,14.88,18000.0,18000.0,18000.0,18000.0
instance_634,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,107.01,18000.0,166.91,18000.0,300.01,18000.0,170.61,18000.0,107.44,85.32,358.29,18000.0,356.18,18000.0,316.15,187.2,121.88
instance_419,0.0,0.06,0.03,3.68,0.04,0.16,0.0,0.02,0.04,0.08,0.18,18000.0,0.09,0.01,0.0,0.04,0.03,0.03,0.03,0.04,0.07,0.09,0.01,0.01
instance_97,1.05,18000.0,1.9,18000.0,1.44,0.85,18000.0,10.46,6.65,3.51,0.83,18000.0,70.36,88.98,0.25,10.45,10.37,1.91,0.03,1.97,73.29,4.01,84.99,86.34
instance_441,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,20.75,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.26,18000.0,18000.0,422.23,1.12,459.15,18000.0,18000.0,18000.0,18000.0
instance_48,0.06,0.34,0.28,5.32,0.27,0.14,0.07,0.05,0.51,0.41,0.12,0.11,7.31,0.01,0.06,0.06,0.06,0.27,0.68,0.27,7.41,0.08,0.01,0.01
instance_512,0.0,0.05,0.02,18000.0,0.02,0.18,0.0,0.02,0.16,0.12,0.19,0.02,18000.0,0.05,0.0,0.04,0.04,0.02,0.05,0.03,18000.0,0.27,0.05,0.05
instance_780,0.0,18000.0,0.0,0.08,0.0,0.07,0.0,0.03,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.05,0.01,0.0,0.0,0.0,0.0
instance_744,0.32,18000.0,1.33,18000.0,1.38,42.11,0.32,0.76,0.73,0.21,41.43,1.71,1.28,1.42,0.31,0.77,0.78,1.28,0.96,1.21,0.32,0.14,1.42,1.41
instance_695,0.01,0.13,0.1,51.2,0.1,0.34,0.01,0.03,0.45,0.21,0.47,18000.0,2.79,0.02,0.01,0.04,0.04,0.1,0.06,0.1,2.79,0.48,0.02,0.02
instance_264,176.95,18000.0,328.03,18000.0,418.03,51.73,18000.0,18000.0,18000.0,18000.0,172.89,18000.0,18000.0,18000.0,227.74,18000.0,18000.0,170.43,0.2,179.54,18000.0,18000.0,18000.0,18000.0
instance_514,44.17,18000.0,76.8,18000.0,364.55,2.93,18000.0,18000.0,18000.0,28.31,2.92,0.11,2.32,0.34,4.78,18000.0,18000.0,18000.0,18000.0,125.87,2.26,10.05,0.34,0.35
instance_560,2.52,544.36,5.4,18000.0,5.24,8.49,2.38,3.21,42.83,6.31,13.46,0.31,300.32,47.75,2.17,6.78,3.22,6.47,18000.0,6.6,293.1,5.11,47.85,47.82
instance_607,0.1,1.66,1.26,29.53,0.29,0.31,0.07,0.14,563.63,0.21,1.34,0.07,18000.0,0.02,0.04,0.28,0.15,0.2,159.27,27.05,18000.0,0.12,0.01,0.01
instance_787,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,188.47,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_524,4.26,18000.0,5.78,18000.0,18000.0,0.25,5.43,8.64,18000.0,10.51,0.28,0.11,18000.0,0.11,3.86,8.63,8.62,13.46,0.23,14.05,18000.0,0.47,0.11,0.11
instance_287,10.32,18000.0,18.57,18000.0,16.85,3.44,18000.0,45.69,36.6,17.01,3.52,18000.0,18000.0,18000.0,3.82,82.4,45.77,23.47,0.1,23.75,18000.0,20.89,18000.0,18000.0
instance_304,469.13,18000.0,18000.0,18000.0,18000.0,40.33,18000.0,18000.0,18000.0,18000.0,42.29,18000.0,18000.0,18000.0,168.59,18000.0,18000.0,453.27,0.56,453.52,18000.0,18000.0,18000.0,18000.0
instance_518,0.66,83.07,6.18,122.78,8.2,3.65,0.57,2.29,9.22,4.32,3.86,0.11,4.26,28.14,0.56,3.82,2.31,4.84,0.24,5.22,4.38,1.08,0.86,2.22
instance_256,0.11,2.04,2.02,80.3,2.03,18000.0,0.11,0.14,0.24,10.31,18000.0,0.11,0.88,0.08,0.11,0.15,0.15,2.01,0.05,2.02,0.84,9.11,0.08,0.08
instance_739,75.55,12.46,7.85,11.67,18000.0,73.88,0.52,2.46,18000.0,7.72,18000.0,3.01,360.69,0.31,0.45,5.88,2.49,9.02,18000.0,9.37,398.67,3.88,0.31,0.3
