instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_43,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1729,835.084,449.172,383.064,434.812,377.26,404.66,729.172,472.536,2374.22,561.828
instance_1674,50000.0,1492.53,748.324,338.544,809.752,688.452,1445.06,582.152,1029.71,1052.06
instance_1292,0.016,0.016,0.044,0.048,0.052,0.056,0.256,0.044,0.14,0.044
instance_1939,102.32,322.5,149.676,225.116,56.364,10.364,14.02,27.044,80.584,179.108
instance_698,237.428,575.648,287.828,125.4,362.408,63.956,0.012,91.704,64.396,200.22
instance_1054,20.728,99.072,31.956,72.892,105.388,71.612,10.416,118.788,143.068,126.648
instance_1516,2221.62,1555.6,627.424,1294.22,659.356,652.284,678.604,504.672,570.9,494.86
instance_1143,50000.0,60.008,127.368,2682.35,107.832,110.456,80.144,2530.51,55.324,55.568
instance_660,18.084,25.108,17.364,15.564,9.0,50000.0,10.824,18.352,19.988,22.824
instance_185,9.492,8.124,9.78,22.32,7.392,16.248,10.664,14.644,30.208,9.636
instance_1733,50000.0,50000.0,506.764,50000.0,50000.0,50000.0,50000.0,1268.06,50000.0,693.276
instance_90,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1145,50000.0,1194.04,1170.87,4153.16,1425.08,2256.87,993.372,3060.09,739.408,1413.28
instance_836,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1381,17.272,126.08,117.58,288.42,223.064,204.42,17.552,52.748,408.78,108.88
instance_149,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1,50000.0,1067.66,652.292,3563.37,50000.0,722.632,645.868,2736.14,264.144,468.88
instance_1243,0.008,0.068,0.012,0.016,0.016,0.024,0.116,0.012,50000.0,0.012
instance_1019,119.412,39.452,22.356,44.86,20.1,76.42,20.048,31.064,101.884,27.968
instance_1660,134.84,107.5,73.008,223.636,72.728,181.244,123.036,251.104,164.196,148.596
instance_1652,370.568,156.884,139.816,119.0,130.624,233.668,193.552,108.824,538.932,176.52
instance_1617,1.668,0.52,2.424,1.344,1.532,2.152,4.652,2.492,0.372,2.308
instance_1835,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4347.99,50000.0
instance_512,0.608,0.596,0.384,0.38,0.724,1.236,0.984,0.384,1.696,0.32
instance_1595,11.344,8.108,5.308,7.0,5.128,10.38,388.768,6.908,50000.0,6.38
instance_1773,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3766.55
instance_1132,50000.0,494.304,452.228,50000.0,573.46,484.972,376.36,2633.92,246.096,367.076
instance_209,1.344,2.772,7.608,4.528,2.96,5.12,12.616,3.216,52.552,3.2
instance_800,0.332,0.24,0.264,0.504,0.264,0.452,0.7,0.144,0.456,0.172
instance_892,62.472,72.964,15.328,53.236,26.932,51.228,11.14,31.372,24.508,24.34
instance_1486,0.848,1.084,0.16,0.324,0.168,0.52,0.276,0.116,0.472,0.132
instance_1860,3780.22,629.748,94.14,111.056,386.164,420.368,162.392,54.596,3165.84,32.676
instance_1481,16.868,6.78,1.908,2.348,0.724,8.828,1.572,2.036,2.356,1.2
instance_537,50000.0,1263.72,627.0,640.856,1243.82,509.912,1083.84,169.156,50000.0,229.06
instance_1896,50000.0,2450.54,1335.15,715.26,1260.69,416.168,50000.0,601.876,4391.16,1406.6
instance_1909,396.584,224.18,984.676,171.596,50000.0,312.26,232.604,442.612,2613.36,421.276
instance_1255,0.04,0.016,0.036,0.052,0.04,0.12,0.476,0.044,50000.0,0.044
instance_1179,0.001,0.001,0.004,0.004,0.004,0.016,0.032,0.004,50000.0,0.004
instance_870,169.444,114.816,114.908,212.284,112.316,143.96,122.388,154.12,102.336,110.2
instance_396,73.284,50000.0,196.308,50000.0,50000.0,50000.0,50000.0,19.856,1467.79,19.792
instance_1191,0.008,0.004,0.02,0.02,0.024,0.028,0.172,0.02,50000.0,0.02
instance_1216,0.012,0.012,0.1,0.332,0.124,0.08,0.316,0.096,0.012,0.1
instance_573,50000.0,50000.0,50000.0,2602.94,50000.0,2900.03,50000.0,1698.95,50000.0,50000.0
instance_1580,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1555,252.744,1473.86,127.576,50000.0,2311.15,366.1,2436.64,410.856,50000.0,241.108
instance_1948,0.236,0.176,0.908,0.532,0.5,0.728,1.352,0.964,1.276,0.992
instance_657,50000.0,655.696,122.98,331.072,127.668,50000.0,106.384,559.624,133.22,222.904
instance_667,4499.47,4688.94,851.312,1305.31,749.352,50000.0,416.04,1994.66,412.84,1157.92
instance_1312,2.592,3.08,9.396,2.668,1.996,3.848,5.368,9.116,4.704,8.64
instance_1594,109.772,38.812,63.36,33.292,46.124,42.564,191.02,57.984,168.268,106.592
instance_64,16.656,9.28,67.452,40.96,22.32,37.736,121.244,63.916,47.82,62.436
instance_1648,466.18,173.06,172.176,121.28,168.42,262.752,228.436,108.52,463.516,210.252
instance_1331,50000.0,50000.0,2622.9,4891.18,3234.99,1130.27,50000.0,50000.0,50000.0,2779.38
instance_217,468.26,63.168,367.8,2827.84,807.564,3215.9,102.98,921.372,4313.16,468.984
instance_1370,1.492,1.792,4.352,1.744,1.808,4.508,6.06,4.424,0.372,4.356
instance_1763,790.04,50000.0,4993.72,1321.11,3557.7,1614.72,50000.0,685.9,50000.0,1271.94
instance_378,50000.0,333.944,220.192,3187.26,146.728,196.48,0.268,2599.22,317.588,164.616
instance_1730,1026.75,490.88,473.164,470.568,402.388,548.808,767.916,467.264,2713.76,602.84
instance_622,1.34,0.676,0.352,0.496,0.344,0.704,25.828,0.428,1.748,0.388
instance_946,1943.84,736.632,614.496,427.796,763.224,737.204,1082.81,327.848,1895.18,413.716
instance_272,345.96,512.924,187.776,153.4,220.748,233.712,452.08,74.328,226.096,66.84
instance_856,1901.38,206.108,398.368,148.02,170.184,156.836,154.712,193.876,43.588,79.96
instance_459,16.12,64.464,18.564,32.256,21.368,8.172,59.072,49.748,31.328,17.124
instance_552,50000.0,733.98,1464.91,2967.08,1107.74,4452.55,669.724,2829.11,545.6,994.644
instance_1065,2114.55,50000.0,2074.26,647.096,3399.88,50000.0,50000.0,391.22,50000.0,941.424
instance_1743,97.068,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1407.87,50000.0,50000.0
instance_1133,626.224,22.516,46.552,48.42,22.348,38.276,29.208,911.84,12.524,14.536
instance_1092,50000.0,50000.0,484.432,50000.0,50000.0,50000.0,50000.0,193.564,50000.0,900.364
instance_704,1160.76,50000.0,164.996,50000.0,4285.4,460.412,2582.79,1496.32,980.28,2107.08
instance_1343,25.892,14.512,9.664,20.04,12.036,22.54,9.82,9.648,18.956,9.876
instance_509,0.388,0.74,0.152,0.26,0.48,1.0,1.008,0.384,1.336,0.32
instance_1413,1255.6,484.968,61.504,95.74,42.26,124.348,45.964,135.676,74.992,80.564
instance_923,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1774,50000.0,50000.0,3347.86,50000.0,4750.6,50000.0,50000.0,1632.32,50000.0,2412.65
instance_425,50000.0,1367.2,1197.52,435.776,1542.6,633.944,1901.97,405.584,50000.0,673.672
instance_1510,29.248,26.356,9.968,53.108,18.188,42.552,22.092,14.312,61.236,16.508
instance_947,2210.2,868.056,569.612,381.688,877.36,892.128,1325.71,323.84,1902.72,561.736
instance_30,50000.0,3214.52,4042.07,1709.0,50000.0,4767.32,50000.0,1388.78,50000.0,3104.79
instance_1879,50000.0,3600.03,2798.38,3245.48,3457.72,1396.21,3177.76,2479.66,50000.0,1964.81
instance_592,81.92,268.976,68.228,31.392,102.356,26.14,116.412,74.152,105.276,41.708
instance_12,0.012,0.008,0.008,0.012,0.012,0.016,0.044,0.008,0.004,0.008
instance_54,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1978,1670.12,98.22,266.012,86.732,146.568,110.984,225.028,124.528,35.136,153.32
instance_434,50000.0,1648.14,170.176,431.952,152.9,512.036,131.908,1114.93,195.1,346.164
instance_1952,4.912,0.892,5.18,4.004,2.308,50000.0,6.076,4.504,6.692,4.76
instance_398,1694.21,2117.99,1557.82,1890.52,638.02,1105.65,396.52,839.344,1404.47,508.248
instance_1695,50000.0,50000.0,1219.73,3746.48,2346.88,50000.0,2494.34,3078.33,50000.0,945.34
instance_1061,294.168,50000.0,50000.0,1736.19,50000.0,4.06,50000.0,1335.16,50000.0,50000.0
instance_196,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_340,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_243,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_114,988.644,2707.74,1894.92,3618.58,177.26,408.824,3385.93,322.572,1686.89,2235.2
instance_1974,130.548,194.66,81.148,83.376,136.408,89.936,145.6,65.468,231.604,114.076
instance_1300,0.02,0.016,0.088,0.088,0.104,0.084,0.42,0.096,0.016,0.088
instance_1618,50000.0,50000.0,50000.0,50000.0,4254.45,50000.0,2137.34,50000.0,1355.5,50000.0
instance_1073,2.82,1.108,38.948,4.928,3.632,14.904,17.096,39.308,8.232,39.792
instance_1125,14.256,8.976,42.672,2664.68,49.224,18.348,50.88,61.224,28.968,50.084
instance_1643,6.536,5.884,6.0,8.74,7.412,21.832,32.876,8.752,57.624,10.432
instance_1656,3029.05,876.24,1552.28,2831.28,1258.18,3499.31,1061.24,3448.17,1992.82,2230.26
instance_1613,167.692,74.128,35.78,63.708,24.508,56.944,20.792,40.928,84.668,34.032
instance_1606,50000.0,1319.47,147.804,2727.74,277.616,569.872,181.484,2554.06,237.044,151.068
instance_1149,50000.0,839.644,840.22,4678.03,1087.21,1729.4,659.332,2898.61,405.916,952.264
instance_1865,1146.7,1175.54,237.628,3076.27,1107.76,1665.05,956.972,833.724,2701.12,681.928
instance_1892,2142.89,182.456,201.832,166.584,120.608,256.216,135.5,293.156,95.184,88.452
instance_1271,0.004,0.001,0.004,0.004,0.004,0.012,0.04,0.004,50000.0,0.004
instance_1951,202.02,111.724,37.948,68.076,26.308,50000.0,40.3,78.216,51.732,63.976
instance_1970,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_771,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1225,0.044,0.024,50000.0,0.048,0.052,0.052,0.276,0.064,50000.0,0.06
instance_579,5.888,0.804,1.984,1.832,3.612,3.672,9.792,2.26,0.548,1.96
instance_1991,36.596,6.832,380.824,372.648,367.14,13.0,33.256,382.352,30.64,378.112
instance_815,99.848,18.308,27.384,84.224,32.552,49.404,35.308,122.592,48.844,39.692
instance_319,50000.0,951.216,445.56,3366.32,439.88,2030.61,671.692,2702.37,476.064,423.664
instance_481,121.016,76.336,73.108,90.188,85.944,133.796,106.832,89.848,232.388,118.572
instance_1171,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,50000.0,0.001
instance_510,0.012,0.012,0.008,0.012,0.012,0.024,0.088,0.008,0.024,0.008
instance_345,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1185,0.048,0.036,50000.0,0.268,0.324,0.412,0.948,0.248,0.036,0.26
instance_1577,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_393,50000.0,4398.88,2130.66,2516.4,4248.74,920.764,4362.9,1093.76,50000.0,2078.98
instance_787,0.028,0.052,0.144,0.14,0.028,0.076,0.46,0.028,0.148,0.028
instance_945,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_517,12.688,10.192,8.408,14.092,7.98,17.06,14.452,6.06,5.876,9.608
instance_258,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1117,75.764,13.256,93.16,108.556,115.84,65.548,126.84,90.164,96.48,92.296
instance_1534,50000.0,50000.0,50000.0,50000.0,50000.0,1133.65,50000.0,50000.0,50000.0,50000.0
instance_1689,50000.0,1350.97,530.792,3159.72,464.536,1869.26,506.284,2671.11,352.908,378.576
instance_75,7.048,5.116,6.884,9.36,6.312,53.604,11.284,4.772,9.244,5.512
instance_1903,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_412,395.42,50000.0,50000.0,50000.0,50000.0,50000.0,1565.54,2715.76,50000.0,899.824
instance_1590,239.872,62.364,94.764,39.58,150.432,88.392,55.176,114.86,67.02,81.944
instance_1997,7.6,7.704,7.868,7.68,5.604,9.872,12.888,8.252,15.14,8.556
instance_1667,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1940,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1766,1327.44,50000.0,4013.46,1823.37,50000.0,2080.07,50000.0,727.9,50000.0,2373.1
instance_1295,0.004,0.004,0.012,0.012,0.016,0.02,0.052,0.012,50000.0,0.012
instance_1475,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1915,0.784,0.904,0.2,0.164,0.108,0.908,0.512,0.136,1.252,0.152
instance_1866,1608.86,1817.64,933.184,2788.11,1560.7,3386.88,896.98,1121.76,50000.0,898.072
instance_42,50000.0,50000.0,50000.0,2987.97,6.624,50000.0,2.376,3218.58,1654.96,50000.0
instance_1989,50000.0,17.476,38.176,31.348,30.76,21.768,37.976,37.748,21.24,38.22
instance_1094,3.808,1.16,46.648,48.392,54.412,5.992,24.968,46.68,8.84,46.248
instance_1118,57.644,18.508,147.66,193.088,108.564,59.992,151.256,90.168,57.288,91.476
instance_197,50000.0,50000.0,50000.0,50000.0,50000.0,4981.52,50000.0,50000.0,50000.0,3812.73
instance_685,521.328,2552.42,1477.19,810.808,149.532,2555.05,592.528,997.9,1772.96,1867.59
instance_276,50000.0,1497.41,715.1,1866.19,639.768,2353.36,1654.32,833.656,1707.87,721.992
instance_749,308.348,13.876,26.176,45.732,10.804,18.66,18.704,96.52,12.464,16.384
instance_426,259.24,732.86,1459.0,2391.17,184.444,229.52,299.752,1555.49,50000.0,89.676
instance_44,4062.42,50000.0,537.072,50000.0,50000.0,50000.0,3.736,50000.0,50000.0,50000.0
instance_1161,525.304,116.108,156.784,17.812,51.684,8.016,340.704,25.372,4716.94,696.984
instance_207,16.404,38.704,16.92,48.896,4.688,117.936,91.624,6.656,508.056,7.064
instance_1786,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3549.24,50000.0,50000.0
instance_1727,864.864,418.536,420.952,408.94,464.292,533.656,685.76,443.648,2662.4,804.876
instance_1011,91.504,103.492,20.0,70.888,20.84,61.392,15.26,37.016,86.532,21.624
instance_1492,647.144,448.544,100.296,88.348,40.712,104.468,116.048,262.716,87.824,78.172
instance_10,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1852,2816.4,1015.26,201.132,576.832,196.764,56.204,17.128,155.464,140.136,109.456
instance_1525,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1557,2.2,0.904,7.224,5.732,4.772,11.856,8.4,7.14,6.736,6.904
instance_1725,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1138,2201.41,31.936,40.368,65.884,24.32,46.524,33.216,2486.3,18.764,15.804
instance_304,3964.35,402.712,1581.06,314.4,233.128,251.096,4833.61,988.156,3738.74,1085.33
instance_1007,63.532,278.628,26.908,88.976,21.412,58.476,69.24,17.488,60.34,22.956
instance_1550,1.508,2.944,1.532,1.644,2.08,1.6,0.724,2.096,1.648,2.384
instance_767,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_546,50000.0,769.456,197.636,2685.9,157.276,176.832,350.528,567.976,130.248,221.728
instance_1769,1236.45,2309.27,2350.45,649.356,2146.08,1062.34,2296.66,410.94,50000.0,751.412
instance_1388,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_6,50000.0,1583.02,2620.0,50000.0,2456.48,50000.0,1552.65,3668.38,1100.76,2194.51
instance_1512,132.28,84.004,38.812,125.86,57.996,105.92,53.736,36.112,118.216,47.416
instance_806,50000.0,50000.0,50000.0,50000.0,50000.0,4732.93,50000.0,50000.0,50000.0,50000.0
instance_703,50000.0,461.98,607.352,3197.17,506.864,251.836,352.328,2654.59,208.592,316.676
instance_857,191.012,137.7,136.172,199.132,130.8,156.268,165.14,149.444,142.244,105.044
instance_310,50000.0,50000.0,50000.0,2436.87,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1823,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_713,17.816,133.952,90.792,15.952,18.124,13.432,114.624,76.716,107.74,71.64
instance_1326,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_994,50000.0,50000.0,4628.44,3948.85,2719.75,3988.86,2116.26,3374.28,3722.74,50000.0
instance_1548,167.816,1203.45,82.672,38.716,100.032,43.256,276.22,73.636,215.56,75.192
instance_1352,13.48,7.292,1.396,1.244,1.108,21.236,8.752,1.22,0.612,1.252
instance_735,3238.76,339.044,143.488,121.9,91.068,68.396,62.068,185.5,40.072,108.448
instance_108,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_21,3593.44,1882.46,1661.3,50000.0,4767.85,50000.0,50000.0,701.044,1936.07,4803.2
instance_392,50000.0,3252.93,1922.94,2291.9,2502.12,1488.12,2615.02,4004.2,3504.27,2437.08
instance_920,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_513,0.22,0.172,0.136,0.14,0.144,0.28,0.484,0.112,0.48,0.1
instance_950,305.812,35.948,166.984,3536.13,61.964,996.588,23.188,2631.88,59.032,101.292
instance_1524,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1316,6.836,4.34,4.324,2.54,2.16,2.748,4.972,4.348,3.768,4.556
instance_1022,107.984,67.528,15.884,27.212,13.384,26.264,12.904,41.172,36.256,17.456
instance_1140,50000.0,4942.14,4801.18,50000.0,50000.0,50000.0,4887.57,50000.0,2669.03,50000.0
instance_1010,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_38,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1858.05,50000.0,422.132,50000.0
instance_1765,1183.14,50000.0,2930.8,1946.42,3961.39,3424.46,50000.0,1084.66,50000.0,1598.86
instance_1904,50000.0,4529.92,3155.9,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_39,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1327,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1640,0.244,0.204,0.716,0.916,1.052,1.052,13.416,0.804,12.12,0.816
instance_1933,1.344,0.252,2.316,1.724,0.572,3.876,2.544,2.4,0.172,2.356
