instance,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_58,feature_59,feature_60,feature_61,feature_62,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_56,feature_57
instance_1378,440.0,9372.0,440.0,9372.0,0.0,0.0,0.1876,1.5356,2.6088,0.8,4.0,3.414,0.182,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.182,0.3644,0.1504,0.2272,13.7948,0.304,0.2236,0.0,0.9556,11.204,0.0332,0.872,0.0188,0.0528,11.08,0.7288,0.1824,0.0568,0.176,0.186,0.4376,0.2324,0.3636,0.524,16.3764,0.426,0.2336,0.3544,0.5228,4.122,11.5228,0.45,8.0,12.0,1.462,17077.2,0.0632,16704.0,17460.0,17460.0,16704.0,17412.0,16896.0,17140.0,100.516,0.1332,95.524,105.956,105.956,95.524,103.276,97.784,101.444,0.6364,2.6504,0.0096,1.7568,1.2484,0.0936,0.8804,0.3092,0.5928,0.0068,2.3768,0.0008,0.0204,0.0132,0.0028,0.0088,0.004,0.006,38.7636,1.1484,87.872,0.6416,88.0,68.0,108.0,6.2852,1.0232,3.4876,0.3092,34.9056,1.2028,87.92,0.6516,88.0,68.0,108.0,4.6192,1.686,3.4328,0.31,2.2364,2.8372
instance_1079,1120.0,2688.0,1120.0,2688.0,0.0,0.0,1.6668,4.0,0.0,4.0,4.0,0.0,0.0356,1.7888,0.0284,0.0716,1.8024,0.0,3.3332,3.3332,0.0356,0.0,0.0356,0.0356,0.0,1.3332,0.0,1.3332,1.3332,0.0,0.024,0.0,0.024,0.024,0.0,3.3332,0.0712,0.082,0.0656,0.0716,0.0396,3.5776,0.024,0.1192,1.8024,1.3968,1.3008,0.3808,1.6,1.8024,20.0,0.0,20.0,20.0,0.0,18160.8,0.038,17924.0,18396.0,18396.0,17924.0,18256.0,17940.0,18252.0,174.168,0.2296,162.096,191.488,191.488,162.096,183.068,167.58,171.472,2.3328,0.0004,2.332,2.3336,2.3328,2.3324,2.3328,2.3324,2.3328,0.918,0.0004,0.918,0.9184,0.918,0.918,0.918,0.918,0.918,37.3548,0.812,288.932,0.4144,288.0,252.0,328.0,4.092,0.778,3.7128,0.0996,21.154,0.8796,289.056,0.4144,288.0,252.0,328.0,1.9948,1.3456,3.6024,0.0988,2.582,3.2228
instance_1464,1960000.0,35120000.0,1376000.0,23680000.0,1.6976,1.9308,0.2324,3.144,2.0344,0.0,4.0,2.624,0.0,13.1776,0.0,0.0156,0.7288,0.0,3.8408,3.9908,0.0,7.5972,0.0,0.0028,7.6904,1.7,1.2984,0.0,3.9752,7.1184,0.0,8.678,0.0,0.0028,7.3888,3.8408,0.0004,2.8524,0.0,0.0036,,,,,,,,,,,359.0,0.0192,356.0,360.0,2.2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8408,0.412,0.0012,3.996,3.9776,3.7896,3.9664,3.8468,3.9324,0.1436,4.79,0.0,2.0,0.2964,0.0352,0.2308,0.0424,0.0584,5480000.0,0.0,0.0,0.0,0.0,0.0,0.0,249.448,0.0,67.492,0.0,1444000.0,0.0,0.0,0.0,0.0,0.0,0.0,79.96,0.0,5.3236,0.0,0.8916,1.8532
instance_1204,2240.0,9520.0,2164.0,9452.0,0.1404,0.0288,0.9156,1.9848,2.3816,0.0,4.0,3.1412,0.0228,0.322,0.022,0.0368,0.888,0.0,0.0,3.7852,0.0228,1.174,0.0084,0.054,10.802,0.9072,0.694,0.0,4.0,13.5648,0.0112,1.5808,0.0,0.0288,9.2904,1.9672,0.0448,1.1756,0.0168,0.11,0.0344,0.982,0.012,0.0712,11.92,0.4236,0.9908,0.1992,1.0668,9.218,16.0,0.0,16.0,16.0,0.0,15423.6,0.1004,14988.0,16268.0,16268.0,14988.0,15780.0,15204.0,15356.0,123.516,0.2584,112.252,136.344,136.344,112.252,135.068,118.112,123.924,1.578,2.3208,0.0116,4.0,2.8452,0.3524,2.3064,0.8436,1.5452,0.3548,2.5876,0.0188,1.5048,0.668,0.1044,0.474,0.1932,0.31,74.456,1.05,477.6,0.2764,476.0,436.0,520.0,3.646,0.8124,3.4232,0.1356,60.512,0.952,477.76,0.268,476.0,436.0,520.0,1.2932,1.4316,3.3812,0.1276,1.282,2.3044
instance_347,138712.0,404000.0,26512.0,146696.0,16.928,7.0508,0.7228,1.8724,2.9316,0.0,4.0,5.87,0.002,1.1748,0.0012,0.0084,4.6836,0.0,0.6668,2.9356,0.002,2.8076,0.0008,0.0308,12.6612,0.478,0.48,0.0,3.9432,11.8512,0.0008,3.0796,0.0,0.0076,10.4776,1.942,0.0016,3.004,0.0004,0.032,0.004,2.2608,0.0004,0.0324,16.84,0.7068,2.4108,0.0996,2.2856,14.3,35.202,0.3704,28.0,44.0,4.8424,3548.56,0.6096,2324.0,4360.0,4360.0,3060.0,4032.0,3292.0,3456.0,69.472,1.2308,38.372,116.2,102.924,44.452,84.972,52.68,68.772,1.1828,3.3924,0.0004,3.8504,2.7772,0.126,1.9308,0.3756,0.8248,0.1612,3.7212,0.0,1.5468,0.3628,0.0172,0.2024,0.048,0.1404,1016.88,0.63,6219.2,0.0692,6236.0,6084.0,6312.0,2.6384,0.916,3.3868,0.0512,1669.84,0.2968,6206.8,0.072,6202.0,6076.0,6340.0,1.2872,2.0892,3.5108,0.0396,0.2208,0.972
instance_802,1440.0,6120.0,1404.0,6084.0,0.1024,0.0236,0.9232,1.9924,2.3608,0.0,4.0,2.8036,0.0344,0.2328,0.034,0.0456,0.5696,0.0,0.0,3.8712,0.0344,1.0852,0.0132,0.0684,10.468,0.8728,0.642,0.0,2.7692,13.0432,0.016,1.5868,0.0028,0.0448,9.0044,1.8672,0.0676,1.0624,0.0288,0.1288,0.052,0.9112,0.0212,0.1052,11.6,0.438,0.9432,0.2164,1.0988,9.092,16.0,0.0,16.0,16.0,0.0,15805.6,0.0468,15480.0,16008.0,16008.0,15480.0,15964.0,15668.0,15892.0,89.048,0.294,80.784,99.92,99.92,80.784,96.016,83.344,88.036,1.5948,2.2464,0.006,3.6696,2.828,0.38,2.3104,0.8796,1.564,0.346,2.5992,0.0116,1.062,0.6772,0.1068,0.482,0.178,0.2944,49.208,1.304,312.952,0.3332,312.0,280.0,348.0,3.86,0.8124,3.41,0.17,40.688,1.2248,313.772,0.332,312.0,280.0,348.0,1.5936,1.5456,3.3684,0.1652,1.3536,2.5
instance_901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance_419,2080.0,8840.0,2036.0,8796.0,0.0864,0.02,0.926,1.9528,2.3288,0.0,4.0,2.696,0.024,0.2472,0.0236,0.0392,0.5264,0.0,0.0,3.8944,0.024,1.1368,0.0092,0.0472,10.7788,0.9108,0.6528,0.0,3.3332,13.2972,0.012,1.63,0.0,0.0272,9.5084,2.0228,0.0468,1.1348,0.018,0.0892,0.0356,0.95,0.0128,0.08,11.736,0.432,0.984,0.186,1.0548,9.2212,16.0,0.0,16.0,16.0,0.0,15440.0,0.1316,14772.0,16228.0,16228.0,14772.0,16204.0,15188.0,15384.0,117.512,0.3144,109.308,136.416,136.416,109.308,128.936,111.544,113.352,1.6,2.3604,0.0036,3.8404,2.896,0.3012,2.3828,0.7936,1.5824,0.376,2.6532,0.014,1.4052,0.73,0.114,0.5088,0.1824,0.3152,62.656,1.4104,452.8,0.2848,452.0,412.0,492.0,3.6828,0.8556,3.4172,0.212,51.112,1.1084,454.24,0.2744,456.0,416.0,492.0,1.3224,1.4852,3.38,0.132,1.2716,2.2424
instance_159,4060.0,69160.0,3920.0,69020.0,0.1428,0.008,0.2272,1.9032,4.1356,0.0,4.0,4.0156,0.0156,7.288,0.008,0.2284,1.0184,0.0,3.7316,3.7316,0.0156,0.0,0.0156,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.006,1.316,0.0028,0.008,10.1456,2.858,0.04,1.2876,0.022,0.0764,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,18708.0,0.0,18708.0,18708.0,18708.0,18708.0,18708.0,18708.0,18708.0,711.08,0.0,711.08,711.08,711.08,711.08,711.08,711.08,711.08,3.7044,0.0096,3.67,3.7124,3.712,3.6928,3.7116,3.6996,3.7056,0.4388,0.1068,0.4288,0.4832,0.4544,0.4292,0.4456,0.4292,0.4372,26.468,8.0584,1811.28,0.2296,1820.0,1732.0,1892.0,33.764,0.1904,3.9984,0.0148,52.964,44.828,1808.8,0.244,1812.0,1732.0,1896.0,34.4644,0.2424,4.0348,0.7532,3.7208,3.782
instance_65,24000.0,100800.0,23356.0,100036.0,0.1104,0.0304,0.934,1.9764,2.3512,0.0,4.0,2.898,0.002,0.2704,0.002,0.0036,0.6856,0.0,0.0,3.8444,0.002,1.1536,0.0004,0.0052,10.8288,0.9092,0.6928,0.0,4.0,13.3776,0.0012,1.5904,0.0,0.0032,9.268,1.9544,0.0044,1.1668,0.0008,0.0104,0.0032,0.9828,0.0008,0.0088,11.8616,0.41,0.9708,0.1428,1.3332,9.0168,20.0052,0.0288,20.0,24.0,0.0392,135.004,1.0948,72.0,256.0,180.0,96.0,160.0,108.0,128.0,181.492,0.4528,135.692,247.456,205.82,154.064,193.732,166.4,182.056,1.56,2.3656,0.0004,4.0,2.828,0.3096,2.2696,0.8016,1.5296,0.3724,2.596,0.0092,2.5304,0.7032,0.1168,0.4948,0.1912,0.322,634.96,0.4708,5076.0,0.0748,5060.0,4952.0,5184.0,2.376,0.7556,3.3764,0.0436,397.792,0.4728,5103.2,0.0936,5102.0,4968.0,5220.0,0.3544,1.0064,3.3132,0.0432,0.988,1.3744
instance_1006,195668.0,580000.0,30052.0,224692.0,22.044,6.3032,0.5352,1.48,2.9708,0.0,4.0,7.566,0.002,1.5868,0.0012,0.0124,6.8556,0.0,0.5624,1.9536,0.002,4.6508,0.0004,0.0156,13.5448,0.806,0.624,0.0,3.792,12.5908,0.0008,5.5924,0.0,0.008,11.5412,2.0496,0.0016,4.1724,0.0004,0.0128,,,,,,,,,,,30.5956,0.3564,24.0,36.0,4.1264,1830.4,1.3156,336.0,3684.0,2688.0,1356.0,2064.0,1448.0,1824.0,64.264,2.0896,38.3496,210.084,102.052,40.856,67.744,44.468,52.404,2.1604,2.0156,0.0,3.9992,3.3828,0.2868,3.0304,1.4596,2.4156,0.3068,3.6868,0.0,1.7848,0.5956,0.0016,0.4684,0.0636,0.2688,1140.96,7.6676,7894.8,0.7748,8192.0,7852.0,8384.0,3.888,3.2044,3.7464,1.1076,1164.2,0.2568,8190.8,0.0804,8192.0,7996.0,8388.0,1.5236,1.3368,3.6324,0.03,0.2712,1.2856
instance_183,2400.0,28900.0,2300.0,28800.0,0.174,0.014,0.3196,1.8832,4.1556,0.0,4.0,4.0312,0.0268,6.5268,0.014,0.32,1.1668,0.0,3.6756,3.6756,0.0268,0.0,0.0268,0.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.2524,0.0052,0.0132,9.5372,2.8728,0.0652,1.0632,0.0388,0.1088,0.0512,6.5144,0.026,0.6004,1.956,0.2992,1.1432,0.02,0.34,2.0656,12.0,0.0,12.0,12.0,0.0,13728.0,1.39,6400.0,19512.0,19512.0,6400.0,19512.0,13344.0,15656.0,412.84,0.6912,312.252,499.08,499.08,312.252,499.08,383.252,456.76,3.6172,0.0152,3.5776,3.6296,3.6292,3.5924,3.6292,3.6056,3.618,0.5668,0.1152,0.5524,0.6132,0.5964,0.5524,0.5808,0.5528,0.5664,7.4356,71.576,1040.8,0.212,1040.0,980.0,1104.0,22.8512,0.3204,4.0084,0.6712,4.0,0.0,1042.72,0.1844,1044.0,980.0,1104.0,23.8236,0.208,3.9924,0.0028,3.7044,3.7888
instance_1552,724000.0,3260000.0,196816.0,1144000.0,10.6824,7.3828,0.6872,1.4216,4.28,0.0,4.0,5.3408,0.0004,1.6164,0.0,0.0008,3.8972,0.0,2.4416,3.6684,0.0004,1.81,0.0,0.0004,11.0504,0.986,0.6308,0.0,3.1112,12.4228,0.0,1.772,0.0,0.0004,10.0948,3.0464,0.0004,1.8672,0.0,0.0004,0.0004,2.316,0.0,0.0012,13.972,0.6152,2.544,0.1076,2.4444,12.9752,56.7,0.1072,56.0,60.0,1.8576,1210.0,3.5504,136.0,2284.0,2284.0,136.0,2284.0,136.0,2284.0,78.328,1.8432,42.236,114.416,114.416,42.236,114.416,42.236,114.416,2.1104,2.2828,0.0,3.9408,3.4072,0.1912,3.1648,0.9384,2.5436,0.0572,3.6036,0.0,0.8228,0.1236,0.0,0.0976,0.0044,0.0496,21664.0,0.0,64232.0,0.0,64232.0,64232.0,64232.0,10.608,0.0,3.8628,0.0,14288.0,5.7416,48420.0,2.6668,64524.0,0.0,64604.0,5.0884,4.5612,3.9184,0.7448,0.8644,3.2268
instance_637,716000.0,3228000.0,232444.0,1320000.0,8.3012,5.7776,0.7044,1.4812,4.1668,0.0,4.0,5.4844,0.0,1.7792,0.0,0.0008,4.0428,0.0,2.454,3.584,0.0,1.7716,0.0,0.0004,10.8488,1.0076,0.632,0.0,3.0588,12.2816,0.0,1.7988,0.0,0.0004,9.7508,3.0272,0.0,1.8,0.0,0.0004,0.0004,2.26,0.0,0.0008,13.9568,0.6192,2.4832,0.1116,2.4444,13.0288,56.472,0.0912,56.0,60.0,1.4488,246.668,2.334,120.0,448.0,448.0,120.0,448.0,120.0,172.0,26.756,1.1644,20.6512,37.75,37.75,20.6512,37.75,20.6512,21.8668,2.1624,2.2628,0.0,3.8068,3.444,0.238,3.2388,0.9508,2.6616,0.0608,3.48,0.0,0.8008,0.1276,0.0,0.102,0.0088,0.052,49736.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6572,0.0,4.9716,0.0,15648.0,4.9068,52280.0,3.464,78320.0,0.0,78320.0,5.588,3.8264,3.94,0.6756,0.748,3.0444
instance_1561,424000.0,6400000.0,332380.0,6200000.0,1.1032,0.136,0.2152,3.016,2.1696,0.0,4.0,4.2224,0.0,7.916,0.0,0.006,2.5472,0.0,3.588,3.7264,0.0,20.6104,0.0,0.0812,17.5836,1.3632,1.054,0.0,3.9652,16.7104,0.0,18.248,0.0,0.0424,16.4244,3.6924,0.0004,14.2716,0.0,0.084,,,,,,,,,,,17.7776,0.4472,16.0,20.0,2.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3124,1.474,0.0,4.0,3.9996,0.6744,3.9924,3.5592,3.9172,0.4372,5.6116,0.0,2.0,1.4264,0.0008,0.5592,0.01,0.1152,198876.0,0.0,0.0,0.0,0.0,0.0,0.0,274.132,0.0,4.6472,0.0,137672.0,0.0,0.0,0.0,0.0,0.0,0.0,157.472,0.0,4.4336,0.0,0.9404,2.1944
instance_1176,1120.0,4480.0,1120.0,4480.0,0.0,0.0,1.0,2.0,2.3096,1.3332,4.0,2.2492,0.0428,0.0,0.0428,0.0428,0.0,0.0,0.0,4.0,0.0428,0.0,0.0428,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.022,1.0792,0.0108,0.032,4.896,2.0644,0.0212,0.1244,0.018,0.0216,0.0536,0.0496,0.05,0.0536,0.6164,1.2196,0.2528,1.2,1.676,1.738,24.588,0.2304,24.0,28.0,1.6696,17890.4,0.0832,17308.0,18364.0,18364.0,17308.0,18136.0,17648.0,17996.0,141.74,0.3808,125.332,162.28,162.28,125.332,152.08,132.632,136.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0004,0.168,0.168,0.168,0.168,0.168,0.168,0.168,88.184,0.9348,256.56,0.3536,256.0,228.0,288.0,4.6504,1.2144,3.7088,0.2208,58.412,0.7512,256.208,0.3588,256.0,228.0,284.0,1.6508,1.748,3.4792,0.1748,2.3024,3.3312
instance_882,260.0,23140.0,260.0,23140.0,0.0,0.0,0.0448,1.2408,2.7432,0.5716,4.0,3.994,0.4308,0.0,0.4308,0.4308,0.0,0.0,0.0,0.0,0.4308,0.156,0.388,0.4648,15.1828,0.126,0.0992,0.0,0.4116,8.1208,0.0272,0.5664,0.0192,0.0352,11.7264,0.2532,0.0444,0.0,0.0444,0.0444,,,,,,,,,,,8.0,0.0,8.0,8.0,0.0,17878.8,0.0508,17612.0,18208.0,18208.0,17612.0,18116.0,17664.0,17944.0,96.776,0.034,95.364,97.828,97.828,95.364,97.404,96.072,97.084,0.254,3.0504,0.0028,0.7956,0.5516,0.0328,0.354,0.1008,0.2424,0.0004,1.6756,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0004,33.6868,1.0692,45.504,0.8556,44.0,32.0,60.0,8.4624,1.2312,3.5576,0.4052,31.6644,1.122,45.184,0.8452,44.0,32.0,56.0,7.3944,1.68,3.5028,0.4092,2.7348,3.0528
instance_1590,2704.0,345696.0,2704.0,345696.0,0.0,0.0,0.0312,2.3768,2.1936,0.0,4.0,2.7052,0.0156,1.1492,0.012,0.154,2.6976,0.0,1.568,3.9976,0.0156,0.0204,0.0152,0.0156,2.906,2.096,0.0076,2.0724,2.1348,0.1252,0.0156,0.0208,0.0148,0.0156,2.906,3.9976,0.0084,0.3332,0.0044,0.0088,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,10369.2,1.9104,5044.0,16692.0,16692.0,5044.0,16692.0,6044.0,13696.0,153.12,0.2116,141.924,163.408,163.408,141.924,163.408,149.66,157.488,2.77,0.0112,2.7432,2.8072,2.788,2.756,2.7692,2.7692,2.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.056,48.364,1281.76,0.3064,1288.0,1216.0,1356.0,162.14,0.4596,3.9816,0.2564,244.188,40.86,1281.16,0.3152,1288.0,1220.0,1356.0,171.152,0.4264,4.032,0.5084,3.1228,3.8048
instance_273,3240.0,11724.0,3008.0,11512.0,0.3084,0.0736,1.0452,1.9304,2.6144,0.0,4.0,4.0096,0.016,0.6224,0.0108,0.0372,2.5484,0.0,0.3796,3.6412,0.016,1.3092,0.0028,0.0444,10.6064,0.9812,0.712,0.0,4.0,12.848,0.0076,1.638,0.0,0.0236,8.8104,2.0028,0.0316,1.3532,0.0056,0.0916,0.024,1.2548,0.0056,0.0624,12.144,0.4932,1.2008,0.1816,1.6,10.2844,16.7884,0.3792,16.0,20.0,1.9852,15690.0,0.07,15328.0,16072.0,16072.0,15328.0,15908.0,15348.0,15792.0,123.9,0.1764,118.236,133.62,133.62,118.236,128.688,119.424,121.764,1.654,2.2508,0.0004,4.0,2.922,0.3684,2.3832,0.9048,1.6168,0.4672,2.5184,0.0132,2.7148,0.8852,0.1496,0.6204,0.2592,0.4044,98.152,0.994,655.32,0.2256,656.0,608.0,704.0,3.2892,0.838,3.3904,0.1228,77.164,0.866,654.84,0.226,656.0,608.0,700.0,0.9864,1.402,3.3428,0.1136,1.124,2.2076
instance_772,58096.0,364556.0,56804.0,360712.0,0.0908,0.0428,0.63,2.0072,2.9164,0.0,4.0,5.0768,0.0008,2.2416,0.0004,0.0464,4.23,0.0,0.9164,2.7776,0.0008,17.838,0.0004,0.2336,7.1204,0.664,0.326,0.0,2.6668,7.8044,0.0004,17.396,0.0,0.0524,5.6872,1.0412,0.0008,11.2624,0.0004,0.076,,,,,,,,,,,33.7504,0.354,24.0,36.0,3.8504,715.24,1.2128,368.0,1252.0,1092.0,480.0,812.0,536.0,688.0,38.9496,1.6836,16.6152,81.68,68.756,17.4776,45.672,27.054,37.172,2.5396,1.174,0.0,3.8044,3.2284,1.3136,3.0264,2.2896,2.8172,0.2104,2.738,0.0,1.2068,0.4128,0.0868,0.25,0.1272,0.1704,5850.4,9.362,14065.2,1.7644,16380.0,0.0,16436.0,10.3712,7.5916,6.3068,4.8736,2367.64,0.2452,16424.4,0.0584,16412.0,16312.0,16688.0,1.2424,0.8528,3.5472,0.0448,0.2672,1.7464
instance_61,10884.0,353492.0,7016.0,316916.0,2.2052,0.4616,0.0884,1.9668,4.0064,0.0,4.0,3.588,0.0052,2.334,0.0044,0.0524,1.0684,0.0,3.804,3.8912,0.0052,1.0092,0.0008,0.0076,11.036,3.0596,0.9208,0.2668,3.8676,9.8928,0.0032,1.6832,0.0,0.006,14.8644,2.9124,0.0056,1.1672,0.0008,0.0108,,,,,,,,,,,19.2148,0.3308,16.0,20.0,1.9808,14440.0,1.7476,5520.0,19076.0,19076.0,5520.0,19076.0,5520.0,18724.0,107.916,0.1456,102.444,111.46,111.46,102.444,111.46,102.444,109.844,3.694,0.4672,2.3164,3.9884,3.9704,2.8044,3.9556,3.7728,3.8048,0.0448,11.22,0.0,1.088,0.05,0.0,0.0476,0.0012,0.026,852.12,30.1768,3237.4,0.5068,3286.0,3140.0,3412.0,82.404,0.8156,4.1772,1.4284,128.684,12.328,3251.76,0.3952,3280.0,3176.0,3372.0,69.112,0.842,3.9996,0.0224,1.7136,3.5312
instance_304,64000.0,268800.0,62196.0,266828.0,0.116,0.0296,0.9324,1.9768,2.3592,0.0,4.0,2.9556,0.0008,0.2864,0.0008,0.0016,0.7348,0.0,0.0,3.8316,0.0008,1.1892,0.0,0.0028,10.9392,0.9028,0.682,0.0,4.0,13.4764,0.0004,1.5984,0.0,0.0012,9.3312,1.9696,0.0016,1.2072,0.0,0.0056,0.0012,1.0048,0.0004,0.0036,11.9692,0.4056,0.9832,0.1332,1.1428,9.0412,20.546,0.2672,20.0,24.0,1.594,41.964,1.6276,12.0,92.0,72.0,24.0,48.0,32.0,36.0,255.688,1.0216,110.224,457.32,346.856,181.144,293.716,208.5,252.0,1.562,2.3152,0.0008,4.0,2.8148,0.348,2.2556,0.8228,1.5164,0.3692,2.6184,0.0048,2.8436,0.7052,0.11,0.5016,0.1868,0.3148,1847.52,0.732,13562.0,0.0548,13582.0,13340.0,13784.0,2.4272,1.1972,3.3948,0.054,1132.72,0.4384,13613.2,0.0556,13564.0,13388.0,13768.0,0.348,1.322,3.32,0.0268,0.9284,1.13
instance_88,1008000.0,4760000.0,516000.0,2968000.0,3.8216,2.414,0.6956,1.5568,3.9256,0.0,4.0,5.5172,0.0,1.9324,0.0,0.0004,4.1512,0.0,2.3424,3.4844,0.0,2.1776,0.0,0.0004,10.2192,1.05,0.654,0.0,3.2728,11.284,0.0,2.1492,0.0,0.0,9.1672,2.9256,0.0,2.0444,0.0,0.0004,,,,,,,,,,,63.112,0.1052,60.0,64.0,2.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2692,2.294,0.0,3.7856,3.5216,0.2876,3.3516,0.8252,3.0164,0.0636,3.2228,0.0,0.5248,0.1192,0.0,0.1016,0.0204,0.066,424000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2596,0.0,17.5644,0.0,48360.0,0.0,183716.0,0.0,183716.0,183716.0,183716.0,9.5664,0.0,3.8792,0.0,0.466,1.4264
instance_1127,548000.0,3624000.0,44436.0,2604000.0,45.24,1.5628,0.0684,0.6324,7.9072,0.0,4.0,4.6872,0.002,12.9268,0.0008,0.15,4.9468,0.0,3.1196,3.262,0.002,9.0728,0.0,0.0248,22.8332,1.5684,1.3496,0.0,3.94,16.8704,0.0012,11.81,0.0,0.0244,18.0984,3.4364,0.0012,7.846,0.0,0.0168,,,,,,,,,,,42.532,0.3144,40.0,48.0,3.7788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7256,1.9228,0.0,4.0,3.9588,0.5864,3.8556,1.5996,3.3528,0.6268,4.2332,0.0,2.0,1.688,0.0,1.1464,0.0024,0.3584,1396.0,0.1292,15614.0,0.034,15582.0,15504.0,15648.0,65.236,0.2728,3.9772,0.0012,3199.0,1.3096,11637.2,2.6672,15446.0,0.0,15544.0,56.576,3.7004,4.0,0.0252,1.9032,2.9276
instance_1257,2200.0,49588.0,2112.0,47388.0,0.1668,0.1856,0.1784,4.0,0.0,4.0,4.0,0.0,0.022,8.7824,0.0152,0.3636,0.3844,0.0,3.922,3.922,0.022,0.0,0.022,0.022,0.0,1.4152,0.0,1.4152,1.4152,0.0,0.0148,0.0,0.0148,0.0148,0.0,3.922,0.178,0.0,0.178,0.178,0.0204,13.916,0.0072,0.5184,3.0988,0.2756,1.3608,0.0052,0.3636,3.0988,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7328,0.0,3.7324,3.7332,3.7332,3.7324,3.7328,3.7328,3.7328,0.2492,0.0024,0.2488,0.2496,0.2492,0.2488,0.2492,0.2492,0.2492,6.4044,170.412,977.2,0.2084,980.0,916.0,1036.0,47.208,0.1924,3.9964,0.094,0.0036,192.872,975.44,0.2092,976.0,916.0,1036.0,47.26,0.172,3.9984,0.0012,4.0,4.0
instance_1490,135468.0,1820000.0,95204.0,1712000.0,1.6916,0.2472,0.2224,2.1868,2.3904,0.0,4.0,6.1584,0.0004,1.4328,0.0004,0.012,4.9592,0.0,0.58,2.4696,0.0004,7.7212,0.0,0.026,14.4608,1.2732,1.0828,0.0,3.8568,13.4916,0.0004,8.7596,0.0,0.0128,13.9708,3.3264,0.0004,5.994,0.0,0.0204,,,,,,,,,,,25.84,0.3548,20.0,28.0,3.33,4199.2,1.968,2040.0,6996.0,6996.0,2040.0,6996.0,2400.0,5360.0,75.256,0.9248,59.74,102.184,102.184,59.74,102.184,60.064,79.04,2.4504,1.9736,0.0,3.9388,3.6052,0.366,3.324,1.526,3.0268,0.238,6.0852,0.0,1.45,0.6464,0.0012,0.2388,0.0148,0.14,9760.0,4.9488,18197.2,3.4692,26456.0,0.0,26456.0,20.8984,3.2976,4.062,0.4088,7184.8,4.0968,21776.8,2.2364,27152.0,0.0,27252.0,9.614,6.416,3.9628,0.272,0.1484,0.4464
