instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_437,0.0,0.04,0.0,0.07,0.01,0.08,0.0,0.02,0.0,0.02,0.09,0.03,0.01,0.0,0.0,0.03,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.0
instance_109,18.88,32.72,4.0,13.21,3.51,37.41,0.15,34.44,18000.0,7.72,6.86,6.21,18000.0,5.9,0.17,1.81,1.53,3.85,18000.0,7.92,18000.0,7.89,7.88,2.14
instance_296,0.06,0.58,0.56,18000.0,0.56,18000.0,0.06,0.09,0.28,0.81,0.65,18000.0,18000.0,18000.0,0.06,0.11,0.1,0.56,18000.0,0.56,18000.0,18000.0,18000.0,18000.0
instance_505,0.0,18000.0,0.0,0.07,0.0,0.07,0.0,0.02,0.0,0.02,0.07,0.02,0.01,0.0,0.0,0.03,0.03,0.0,0.04,0.01,0.0,0.0,0.0,0.0
instance_17,18000.0,18000.0,18000.0,18000.0,18000.0,75.1,18000.0,18000.0,18000.0,18000.0,83.06,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.43,18000.0,18000.0,18000.0,18000.0,18000.0
instance_627,18000.0,18000.0,18000.0,18000.0,82.83,12.07,3.46,15.05,8.11,21.11,12.79,20.41,18000.0,2.49,3.21,14.78,14.97,54.12,69.58,69.06,18000.0,21.11,2.84,2.86
instance_194,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,12.44,18000.0,103.61,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_780,0.0,18000.0,0.0,0.08,0.0,0.07,0.0,0.03,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.05,0.01,0.0,0.0,0.0,0.0
instance_46,0.0,0.04,0.0,0.06,0.01,0.07,0.0,0.02,0.0,0.03,0.07,0.02,0.0,0.0,0.0,0.04,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.0
instance_141,18000.0,18000.0,18000.0,18000.0,18000.0,122.56,18000.0,18000.0,18000.0,18000.0,126.75,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.95,18000.0,18000.0,18000.0,18000.0,18000.0
instance_94,0.75,18000.0,3.51,18000.0,3.4,59.27,0.75,1.68,1.16,0.41,59.5,3.61,3.9,3.97,0.75,1.66,1.65,3.36,3.54,3.34,0.65,0.3,3.96,3.95
instance_354,0.22,1.06,1.03,18000.0,1.04,0.28,0.22,0.49,2.09,0.91,0.28,18000.0,8.52,0.49,0.22,0.51,0.5,1.0,0.01,1.01,8.68,0.26,0.49,0.49
instance_725,18000.0,18000.0,18000.0,18000.0,8.22,18000.0,18000.0,19.39,18000.0,40.81,18000.0,18000.0,18000.0,18000.0,18000.0,46.6,19.39,18000.0,18000.0,18000.0,18000.0,216.14,18000.0,18000.0
instance_416,174.06,18000.0,481.16,18000.0,18000.0,18000.0,18000.0,29.7,18000.0,129.61,18000.0,18000.0,18000.0,23.82,39.48,18000.0,30.32,28.21,18000.0,35.39,18000.0,18000.0,24.29,24.22
instance_422,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.02,0.0,0.03,0.07,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_556,93.13,18000.0,165.27,18000.0,400.16,374.25,18000.0,38.75,57.66,121.61,40.85,26.21,18000.0,18000.0,18000.0,58.9,38.91,21.02,2.3,26.37,18000.0,53.33,18000.0,3.54
instance_716,18000.0,347.5,18000.0,18000.0,517.09,130.12,72.85,18000.0,349.47,18.21,48.6,37.61,18000.0,57.4,212.79,7.33,12.8,8.72,18000.0,8.87,18000.0,14.69,56.38,54.7
instance_549,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.06,409.81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,105.83,18000.0,105.88,18000.0,18000.0,18000.0,18000.0
instance_809,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_783,0.13,0.39,0.37,18000.0,0.37,18000.0,0.13,0.15,6.37,0.41,18000.0,18000.0,18000.0,0.08,0.13,0.16,0.16,0.36,18000.0,0.36,18000.0,203.8,0.08,0.08
instance_411,18000.0,18000.0,18000.0,18000.0,2.19,3.38,18000.0,2.22,18000.0,114.52,6.76,0.31,18000.0,127.86,0.67,5.59,2.22,325.17,18000.0,326.84,18000.0,93.36,124.15,99.66
instance_400,18000.0,28.91,18000.0,116.1,18000.0,18000.0,0.79,1.41,0.53,2.22,5.21,18000.0,18000.0,18000.0,0.76,1.41,1.42,9.47,0.38,9.49,18000.0,2.12,18000.0,18000.0
instance_168,0.19,0.98,0.96,18000.0,1.0,0.65,0.2,0.31,38.5,1.21,1.49,0.21,29.83,0.19,0.19,0.51,0.32,0.95,0.16,0.96,16.06,0.57,0.19,0.19
instance_36,0.0,0.04,0.0,0.05,0.01,0.08,0.0,0.02,0.0,0.02,0.08,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.02,0.01,0.0,0.0,0.0,0.0
instance_82,10.06,18000.0,11.69,18000.0,18000.0,18000.0,53.95,10.53,18000.0,23.12,18000.0,28.11,18000.0,1.18,5.11,19.88,10.5,23.42,0.57,26.81,18000.0,22.04,1.17,1.17
instance_490,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,388.17,18000.0,281.01,18000.0,352.02,18000.0,269.24,18000.0,414.08,336.42,18000.0,18000.0,18000.0,18000.0,359.15,299.07,290.32
instance_301,0.23,18000.0,0.53,18000.0,0.54,18000.0,0.23,0.15,0.19,0.31,18000.0,0.1,18000.0,0.07,0.23,0.17,0.17,0.5,0.01,0.5,18000.0,0.25,0.07,0.07
instance_599,84.92,18000.0,142.71,18000.0,219.52,17.58,18000.0,18000.0,18000.0,18000.0,28.15,18000.0,18000.0,18000.0,61.02,18000.0,18000.0,129.44,0.11,131.6,18000.0,18000.0,18000.0,18000.0
instance_792,0.02,18000.0,0.14,0.27,0.15,0.74,0.03,0.05,0.01,0.11,0.81,0.11,18000.0,0.02,0.02,0.06,0.06,0.14,0.02,0.13,18000.0,0.05,0.02,0.03
instance_313,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_484,18000.0,146.01,18000.0,58.53,18000.0,18000.0,323.4,18000.0,15.14,18000.0,18000.0,18000.0,18000.0,18000.0,514.93,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_395,0.0,0.09,0.04,0.15,0.04,0.15,0.0,0.03,0.0,0.11,0.18,0.02,0.01,0.0,0.0,0.04,0.05,0.04,0.01,0.04,0.0,0.01,0.01,0.0
instance_460,1.54,1.87,1.85,18000.0,1.83,18000.0,474.78,1.53,11.98,3.11,18000.0,18000.0,18000.0,18000.0,2.84,1.55,1.53,1.84,2.01,1.84,18000.0,18000.0,18000.0,18000.0
instance_180,0.03,7.93,0.23,18000.0,0.22,0.51,0.03,0.14,0.03,0.31,0.58,0.1,0.14,0.05,0.02,0.29,0.15,0.89,0.03,0.91,0.13,0.05,0.02,0.02
instance_148,0.01,0.15,0.13,143.7,0.13,0.46,0.01,0.04,0.69,0.31,0.54,18000.0,6.31,0.03,0.01,0.05,0.05,0.12,0.07,0.13,6.28,0.78,0.03,0.03
instance_236,0.03,18000.0,0.2,117.74,0.19,0.41,0.03,0.05,0.24,0.31,0.53,0.09,523.53,0.03,0.03,0.08,0.07,0.19,0.04,0.2,526.72,0.11,0.03,0.03
instance_430,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_350,84.91,18000.0,125.62,18000.0,140.55,44.47,18000.0,18000.0,18000.0,18000.0,67.84,18000.0,18000.0,18000.0,446.28,18000.0,18000.0,92.59,0.22,93.45,18000.0,18000.0,18000.0,18000.0
instance_472,17.02,18000.0,25.8,18000.0,26.08,5.66,18000.0,48.09,175.05,186.71,5.83,18000.0,18000.0,18000.0,4.87,75.64,48.34,29.6,0.1,29.54,18000.0,116.98,18000.0,18000.0
instance_23,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_147,0.36,0.9,0.87,18000.0,0.89,18000.0,0.39,0.45,74.86,1.12,18000.0,18000.0,13.23,25.62,0.36,0.46,0.46,0.88,18000.0,0.87,0.19,2.06,25.65,25.65
instance_73,0.18,18000.0,0.04,0.57,0.04,0.16,0.04,0.02,0.12,0.21,0.3,0.02,0.01,0.0,0.03,0.04,0.04,0.03,0.04,0.04,0.01,0.08,0.0,0.0
instance_62,0.0,0.04,0.01,0.07,0.01,0.2,0.0,0.02,0.02,0.02,0.21,0.02,0.01,0.01,0.0,0.03,0.03,0.01,0.01,0.01,0.0,0.01,0.01,0.01
instance_390,0.02,0.24,0.23,18000.0,0.22,18000.0,0.01,0.04,21.1,0.51,18000.0,0.11,0.46,0.05,0.01,0.05,0.05,0.2,18000.0,0.22,0.44,0.34,0.05,0.05
instance_526,0.02,18000.0,0.19,35.85,0.18,0.38,0.02,0.05,0.34,0.21,0.3,8.51,104.03,2.14,0.02,0.06,0.06,0.17,0.02,0.18,104.08,0.16,1.4,1.38
instance_510,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_97,1.05,18000.0,1.9,18000.0,1.44,0.85,18000.0,10.46,6.65,3.51,0.83,18000.0,70.36,88.98,0.25,10.45,10.37,1.91,0.03,1.97,73.29,4.01,84.99,86.34
