instance,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_58,feature_59,feature_60,feature_61,feature_62,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_56,feature_57
instance_1321,900000.0,4760000.0,484000.0,3288000.0,3.434,1.7904,0.5876,1.6104,3.6508,0.0,4.0,5.6596,0.0,1.7576,0.0,0.0004,4.3736,0.0,2.0944,3.4644,0.0,2.9632,0.0,0.0004,12.016,0.9024,0.592,0.0,3.3332,11.4244,0.0,3.3968,0.0,0.0004,10.7692,2.7864,0.0,2.622,0.0,0.0004,,,,,,,,,,,68.0,0.1176,64.0,72.0,2.9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4848,2.0552,0.0,4.0,3.7256,0.5284,3.5444,1.2224,3.1208,0.0772,3.9316,0.0,0.3248,0.1888,0.0,0.1412,0.0088,0.0376,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0796,0.0,14.3856,0.0,47332.0,0.0,179364.0,0.0,179364.0,179364.0,179364.0,11.0388,0.0,3.9284,0.0,0.5408,1.8996
instance_1034,6660.0,20708.0,5728.0,19384.0,0.6508,0.2732,1.182,1.9384,2.872,0.0,4.0,4.798,0.0084,0.8472,0.0056,0.0196,3.5916,0.0,0.7428,3.4916,0.0084,1.4588,0.0008,0.0288,10.368,1.0472,0.7636,0.0,4.0,12.2292,0.004,1.8,0.0,0.0124,8.696,2.0752,0.0164,1.5444,0.0016,0.0576,0.0124,1.4772,0.0016,0.0372,12.2228,0.5764,1.5256,0.1776,2.6668,11.0016,19.9608,0.0896,16.0,24.0,0.2876,14860.8,0.2052,13456.0,15660.0,15660.0,13456.0,15340.0,14756.0,15092.0,155.724,0.498,128.784,186.644,186.644,128.784,164.596,145.108,153.492,1.6528,2.3088,0.0016,4.0,2.9392,0.384,2.4028,0.912,1.5828,0.5936,2.3552,0.0068,3.3776,1.0608,0.1912,0.8172,0.3284,0.5316,163.64,0.8796,1220.76,0.1632,1220.0,1156.0,1288.0,2.8772,0.9168,3.3868,0.0948,124.436,0.8652,1219.36,0.2224,1224.0,1156.0,1284.0,0.6732,1.9872,3.3384,0.1096,0.776,1.9672
instance_57,4000.0,80000.0,4000.0,80000.0,0.0,0.0,0.2,1.4992,2.6016,0.8,4.0,3.3212,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.3952,0.0144,0.0264,14.7016,0.3056,0.234,0.0,1.4832,11.8716,0.0036,0.9096,0.0012,0.0068,11.4488,0.754,0.066,0.334,0.0496,0.0864,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,177.532,0.9824,108.0,396.0,232.0,136.0,184.0,152.0,168.0,225.452,0.3568,167.232,277.144,251.74,201.512,235.808,211.216,225.0,0.646,2.7564,0.0,2.5704,1.268,0.134,0.9064,0.2928,0.5832,0.0108,2.5156,0.0012,0.052,0.0188,0.004,0.0136,0.006,0.0092,228.488,0.9008,759.52,0.3204,760.0,704.0,820.0,4.2648,0.9788,3.4356,0.2004,180.448,1.3864,761.76,0.3728,764.0,704.0,824.0,1.338,2.9176,3.3708,0.2972,1.9136,2.3468
instance_55,880.0,3520.0,880.0,3520.0,0.0,0.0,1.0,2.0,2.3096,1.3332,4.0,2.2492,0.0544,0.0,0.0544,0.0544,0.0,0.0,0.0,4.0,0.0544,0.0,0.0544,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,1.1984,0.0136,0.0408,5.1616,2.0272,0.0272,0.1092,0.0228,0.0272,0.068,0.0436,0.0636,0.068,0.5004,1.2304,0.2476,1.2,1.7144,3.1112,24.1828,0.138,24.0,28.0,0.742,17739.2,0.0624,17320.0,18136.0,18136.0,17320.0,17876.0,17440.0,17872.0,112.332,0.136,107.024,117.252,117.252,107.024,115.74,108.512,114.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0004,0.168,0.168,0.168,0.168,0.168,0.168,0.168,72.336,0.9348,201.86,0.3948,200.0,176.0,228.0,4.9004,1.1588,3.7312,0.2292,48.644,0.7964,201.608,0.3924,200.0,176.0,228.0,1.9216,1.81,3.4968,0.19,2.2776,3.402
instance_658,275116.0,940000.0,136232.0,688000.0,4.078,1.4536,0.7912,1.4452,2.5632,0.0,4.0,4.9628,0.0004,1.028,0.0004,0.0016,4.1948,0.0,0.638,2.7068,0.0004,6.6464,0.0,0.0592,10.9576,0.242,0.3028,0.0,2.7368,7.6356,0.0004,10.9224,0.0,0.058,9.0668,2.2672,0.0004,10.526,0.0,0.0588,,,,,,,,,,,42.712,0.286,36.0,48.0,4.568,2084.0,0.0,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0,42.204,0.0,42.204,42.204,42.204,42.204,42.204,42.204,42.204,0.8256,3.6216,0.0,3.77,1.8964,0.0204,1.3304,0.1956,0.574,0.19,3.7252,0.0,1.1,0.45,0.0456,0.2292,0.0932,0.1148,7596.0,0.0,28324.0,0.0,28324.0,28324.0,28324.0,1.932,0.0,3.3468,0.0,10286.4,0.0744,28477.6,0.0144,28476.0,28312.0,28552.0,0.9576,0.4416,3.46,0.0092,0.1572,1.9884
instance_1554,360.0,7668.0,360.0,7668.0,0.0,0.0,0.1876,1.5052,2.6284,0.8,4.0,3.3496,0.2224,0.0,0.2224,0.2224,0.0,0.0,0.0,0.0,0.2224,0.3536,0.1732,0.286,13.4532,0.31,0.2572,0.0,1.0196,11.0368,0.042,0.8888,0.0208,0.0648,11.0976,0.7576,0.1844,0.0372,0.1796,0.1856,0.53,0.2292,0.4216,0.6344,16.2584,0.5108,0.2024,0.4316,0.5928,4.3616,9.8428,0.8104,8.0,12.0,2.7604,17358.0,0.048,17196.0,17876.0,17876.0,17196.0,17448.0,17260.0,17292.0,86.924,0.1056,84.028,91.344,91.344,84.028,88.568,84.848,87.0,0.6376,3.128,0.0188,1.9568,1.3492,0.0868,1.0792,0.2376,0.5216,0.0072,2.1708,0.0008,0.0188,0.0124,0.0032,0.0096,0.004,0.006,31.5176,1.2804,72.884,0.7048,72.0,56.0,88.0,6.5824,1.0444,3.5012,0.3376,28.1992,1.3492,73.1,0.7064,72.0,56.0,88.0,4.9872,1.6968,3.4412,0.3404,2.2988,2.8612
instance_1489,17948.0,74220.0,11128.0,72484.0,2.4516,0.0956,0.614,1.6436,3.346,0.0,4.0,5.344,0.0052,0.678,0.0028,0.0072,3.0624,0.0,0.302,1.1148,0.0052,11.2872,0.0016,0.1316,6.3796,0.1348,0.4076,0.0,2.0,3.2712,0.002,10.2732,0.0004,0.0444,8.0512,1.5276,0.002,8.6692,0.0012,0.0364,,,,,,,,,,,44.7,0.5608,32.0,56.0,7.1988,10342.0,1.3968,5976.0,14932.0,14932.0,5976.0,14932.0,7780.0,12680.0,187.284,1.19,133.192,279.472,279.472,133.192,279.472,156.612,179.864,0.3316,9.7592,0.0,3.4632,0.9524,0.0,0.0,0.0,0.0,0.4148,1.936,0.0,0.9532,0.5564,0.0544,0.5516,0.24,0.5228,341.984,0.8012,1796.92,0.1176,1796.0,1732.0,1860.0,1.5804,0.5992,2.972,0.0804,378.4,0.6784,1790.56,0.1224,1792.0,1716.0,1860.0,0.54,1.598,2.9828,0.0804,0.8428,2.1208
instance_768,18944.0,121860.0,18836.0,121568.0,0.0228,0.0096,0.6196,1.9968,2.9248,0.0,4.0,5.086,0.0028,1.3852,0.0016,0.016,4.2468,0.0,0.9212,2.7708,0.0028,14.4408,0.0012,0.4324,7.7568,0.6184,0.2848,0.0,2.6668,8.1716,0.0008,13.3144,0.0,0.1068,6.1384,1.0264,0.0016,8.9932,0.0008,0.1464,,,,,,,,,,,33.128,0.438,24.0,44.0,5.1576,2699.0,0.8872,1732.0,3664.0,3300.0,1772.0,3196.0,2340.0,2880.0,95.544,0.9168,73.316,149.772,127.152,73.96,107.968,80.904,92.272,2.4352,1.2768,0.0,3.8064,3.17,1.348,2.9532,1.932,2.7652,0.1956,2.4792,0.0,1.2024,0.3872,0.0648,0.2436,0.1208,0.1768,358.112,8.2904,5311.6,0.6936,5448.0,5248.0,5628.0,3.2352,1.7812,3.4412,0.4924,1029.32,4.1132,5336.4,0.5888,5412.0,5332.0,5596.0,2.0392,4.3636,3.6312,0.8012,0.7504,2.9944
instance_421,2400.0,10224.0,2356.0,10160.0,0.0748,0.0252,0.9276,2.0124,2.3432,0.0,4.0,2.7876,0.0204,0.2176,0.0204,0.0272,0.51,0.0,0.0,3.888,0.0204,1.158,0.008,0.044,10.776,0.9088,0.6844,0.0,4.0,13.2624,0.0104,1.602,0.0016,0.0252,9.3796,2.0016,0.0404,1.1428,0.0156,0.0852,0.0312,0.984,0.0096,0.0644,11.9164,0.4284,1.0068,0.2092,1.1428,9.2064,16.0136,0.058,16.0,20.0,0.0908,15221.6,0.0656,14800.0,15696.0,15696.0,14800.0,15424.0,15088.0,15180.0,125.404,0.1096,119.264,131.024,131.024,119.264,126.868,123.916,125.132,1.6148,2.2412,0.0104,4.0,2.802,0.3652,2.3052,0.8636,1.5948,0.3604,2.682,0.0184,1.4732,0.6776,0.1036,0.4872,0.178,0.3052,78.524,1.1268,522.84,0.2552,524.0,480.0,564.0,3.5876,0.8324,3.4112,0.1312,64.024,0.9816,523.0,0.2588,520.0,480.0,564.0,1.2416,1.4892,3.3672,0.126,1.2324,2.0872
instance_259,18000.0,48056.0,13428.0,41992.0,1.362,0.5776,1.2792,1.8844,3.0664,0.0,4.0,5.5396,0.0036,1.0828,0.0024,0.0108,4.5272,0.0,1.028,3.2272,0.0036,1.6964,0.0004,0.0136,10.5084,1.188,0.8668,0.0,4.0,12.1856,0.0016,1.9472,0.0,0.0064,8.5748,2.0904,0.0072,1.8424,0.0004,0.0328,0.0052,1.7672,0.0008,0.022,12.5636,0.6316,1.732,0.138,2.6668,11.4208,23.0552,0.2988,20.0,28.0,2.2636,3794.12,1.7956,2192.0,9220.0,6072.0,2396.0,4348.0,2604.0,3244.0,126.42,0.646,99.184,162.312,157.712,102.712,141.972,108.156,122.304,1.7392,2.3804,0.0004,4.0,3.146,0.358,2.5348,0.8612,1.704,0.7212,2.4708,0.016,3.858,1.214,0.23,0.952,0.4152,0.6656,237.092,2.9056,2827.6,0.3076,2844.0,2744.0,2936.0,2.2664,1.1912,3.3868,0.306,191.912,1.4832,2818.0,0.318,2840.0,2728.0,2936.0,0.4608,4.2016,3.3492,0.1476,0.8332,1.6644
instance_756,3040.0,174596.0,2880.0,171556.0,0.2224,0.0708,0.0672,3.9696,0.1104,3.3332,4.0,1.0784,0.0184,5.5576,0.0112,0.1944,1.1416,0.0,3.704,3.704,0.0184,0.5088,0.0124,0.0276,18.0104,0.7004,0.1692,0.3076,1.3464,11.3296,0.0104,0.5204,0.0072,0.0164,15.9828,3.704,0.0236,0.6192,0.0128,0.0368,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,4199.2,3.8396,816.0,13116.0,13116.0,816.0,7484.0,1460.0,2100.0,238.992,0.8368,181.844,331.428,331.428,181.844,266.972,195.396,230.82,3.1648,0.0792,2.9848,3.3756,3.248,3.0852,3.2088,3.122,3.1632,0.0,14.6732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.636,35.0072,1289.48,0.294,1292.0,1224.0,1364.0,96.812,0.6048,4.0024,0.1384,89.428,0.6672,1294.0,0.1668,1298.0,1224.0,1360.0,113.752,0.42,3.998,0.0012,3.2712,3.8148
instance_221,9680.0,134288.0,9664.0,134288.0,0.0068,0.0,0.288,2.414,2.2036,0.0,4.0,5.0868,0.0048,2.6756,0.0032,0.0596,4.5672,0.0,1.7144,3.3784,0.0048,4.9108,0.0004,0.0232,11.1928,2.2472,1.2704,0.1308,3.4484,11.1344,0.0032,4.7084,0.0004,0.0132,10.2212,3.0524,0.0092,1.2704,0.0008,0.0128,,,,,,,,,,,22.7884,0.3316,20.0,28.0,2.6112,2549.28,2.8064,1056.0,8492.0,5040.0,1132.0,2548.0,1292.0,2132.0,175.152,1.5604,110.42,349.016,300.496,111.792,176.26,128.068,157.244,3.2212,1.31,0.0736,3.8608,3.8576,1.304,3.8568,3.3048,3.8264,0.1452,7.1764,0.0,1.272,0.6132,0.0004,0.1116,0.0004,0.002,90.536,1.0128,4079.6,0.0896,4080.0,3960.0,4184.0,14.1132,0.6492,3.9384,0.0088,117.532,0.5364,4076.0,0.0956,4076.0,3948.0,4196.0,10.5076,0.9808,3.9428,0.0084,1.276,3.0804
instance_936,1600.0,6800.0,1540.0,6744.0,0.156,0.0332,0.9132,1.9392,2.3796,0.0,4.0,3.054,0.0316,0.3032,0.0312,0.0416,0.874,0.0,0.0,3.7724,0.0316,1.0984,0.012,0.0712,10.6192,0.9432,0.7052,0.0,4.0,13.538,0.0156,1.4848,0.0024,0.0356,9.0684,1.9764,0.0628,1.084,0.0236,0.1376,0.0472,1.0192,0.0144,0.0948,12.0312,0.4344,1.0108,0.2104,1.1428,9.3828,16.0,0.0,16.0,16.0,0.0,15680.0,0.0984,15272.0,16364.0,16364.0,15272.0,16200.0,15428.0,15600.0,101.548,0.2924,90.776,116.536,116.536,90.776,108.704,98.62,100.376,1.5856,2.3052,0.0156,4.0,2.888,0.3484,2.2544,0.8796,1.508,0.3708,2.4572,0.0236,1.294,0.6912,0.122,0.4996,0.1876,0.3256,50.48,1.2472,340.712,0.3124,340.0,308.0,376.0,3.9052,0.834,3.4396,0.1568,42.408,1.1076,341.276,0.32,340.0,308.0,376.0,1.5776,1.524,3.404,0.146,1.3708,2.444
instance_1399,524000.0,1552000.0,89872.0,676000.0,19.3228,5.1688,0.5312,1.4992,2.8248,0.0,4.0,7.0476,0.0008,1.54,0.0004,0.0064,6.4828,0.0,0.4916,1.8772,0.0008,6.0572,0.0,0.0344,12.2588,0.6844,0.606,0.0,3.7948,11.6208,0.0004,7.2532,0.0,0.0164,10.5128,1.8172,0.0004,5.7364,0.0,0.026,,,,,,,,,,,29.8572,0.282,28.0,36.0,3.006,1358.16,0.7624,824.0,1916.0,1712.0,980.0,1516.0,1164.0,1348.0,46.016,0.5944,36.0716,73.028,51.904,38.5232,48.984,42.336,45.4,2.2572,1.7832,0.0,4.0,3.4048,0.5052,2.9624,1.7332,2.4824,0.3144,3.2848,0.0,1.772,0.5888,0.0024,0.478,0.096,0.2952,2274.0,0.4312,24550.0,0.0888,24630.0,23816.0,24700.0,2.9772,0.7796,3.5388,0.0348,4710.4,3.278,22253.2,1.328,24384.0,24004.0,24760.0,1.8296,6.5128,3.7716,0.5604,0.1276,0.4272
instance_902,364.0,1288.0,364.0,1288.0,0.0,0.0,1.1304,4.0,0.0,4.0,4.0,0.0,0.1616,4.3016,0.088,0.5716,1.706,0.0,3.3912,3.3912,0.1616,0.0,0.1616,0.1616,0.0,0.3076,0.0,0.3076,0.3076,0.0,0.0744,0.0,0.0744,0.0744,0.0,3.3912,1.0492,0.0756,1.0436,1.118,0.2948,3.8736,0.174,0.9688,1.706,0.4676,1.3276,0.1012,0.5332,1.706,11.6888,0.3664,8.0,12.0,1.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0368,0.0,3.0368,3.0368,3.0368,3.0368,3.0368,3.0368,3.0368,1.1568,0.0,1.1564,1.1568,1.1568,1.1568,1.1568,1.1568,1.1568,5.0256,2.16,124.716,0.6216,124.0,100.0,148.0,7.5816,0.5796,3.9228,0.068,1.132,6.4792,124.408,0.6,124.0,100.0,148.0,5.6436,1.12,3.8632,0.0708,3.6036,3.7312
instance_336,2000.0,8500.0,1960.0,8464.0,0.0816,0.0172,0.9264,1.9548,2.3588,0.0,4.0,2.8092,0.0248,0.2404,0.0244,0.0328,0.6,0.0,0.0,3.862,0.0248,1.1672,0.0096,0.0512,10.8716,0.9064,0.6724,0.0,3.2,13.3872,0.0124,1.5404,0.002,0.0304,9.3008,2.0304,0.0488,1.1504,0.0188,0.1,0.0376,0.9608,0.0172,0.0736,11.7944,0.4308,0.9824,0.2204,1.0908,9.214,16.0,0.0,16.0,16.0,0.0,15629.2,0.0544,15376.0,16092.0,16092.0,15376.0,15800.0,15528.0,15624.0,112.172,0.26,105.496,127.292,127.292,105.496,121.272,107.664,109.3,1.5828,2.2688,0.018,3.8884,2.7952,0.3328,2.2832,0.8656,1.5352,0.3632,2.6948,0.0108,1.3136,0.7224,0.1092,0.4872,0.1856,0.3048,72.804,1.0488,432.08,0.28,432.0,392.0,472.0,3.714,0.8316,3.424,0.1408,60.032,1.0112,431.68,0.2952,432.0,392.0,472.0,1.3572,1.5884,3.3804,0.1468,1.2632,2.216
instance_820,3960.0,14328.0,3740.0,14104.0,0.2352,0.0636,1.0608,1.9952,2.5812,0.0,4.0,3.7928,0.0128,0.5432,0.0084,0.0256,2.1668,0.0,0.388,3.7744,0.0128,1.2228,0.0024,0.0376,10.286,0.9588,0.7132,0.0,4.0,12.6416,0.0064,1.68,0.0,0.0192,9.04,2.1136,0.0248,1.2544,0.0044,0.076,0.0188,1.1956,0.0044,0.0464,11.8988,0.5108,1.2728,0.1996,1.6,10.2508,17.8372,0.4472,16.0,20.0,2.7592,12566.8,0.766,7220.0,14964.0,14964.0,7220.0,14572.0,12024.0,13452.0,150.72,0.2104,140.98,162.868,162.868,140.98,159.14,142.516,150.424,1.6504,2.3232,0.0012,4.0,2.9744,0.3448,2.404,0.8412,1.6284,0.49,2.3844,0.0248,1.846,0.9144,0.1476,0.6696,0.2672,0.4376,104.136,2.136,819.28,0.228,820.0,768.0,872.0,3.2268,0.8836,3.41,0.154,80.872,0.8308,818.76,0.2048,820.0,764.0,872.0,0.9192,1.288,3.3672,0.0996,1.1436,2.0428
instance_127,720.0,1728.0,720.0,1728.0,0.0,0.0,1.6668,4.0,0.0,4.0,4.0,0.0,0.0556,1.7888,0.0444,0.1112,1.8024,0.0,3.3332,3.3332,0.0556,0.0,0.0556,0.0556,0.0,1.3332,0.0,1.3332,1.3332,0.0,0.0372,0.0,0.0372,0.0372,0.0,3.3332,0.1104,0.09,0.102,0.1112,0.0616,3.5776,0.0372,0.1852,1.8024,1.3968,1.3008,0.3808,1.6,1.8024,16.9608,0.4032,16.0,20.0,2.2052,18146.0,0.0364,17928.0,18436.0,18436.0,17928.0,18272.0,18032.0,18124.0,132.152,0.1308,127.496,140.94,140.94,127.496,132.988,129.5,132.088,2.3328,0.0004,2.3316,2.3332,2.3332,2.3324,2.3328,2.3324,2.3328,0.918,0.0004,0.918,0.9184,0.9184,0.918,0.918,0.918,0.918,25.7548,0.9948,186.628,0.5184,188.0,156.0,216.0,4.5004,0.8276,3.728,0.1276,14.766,1.038,187.144,0.5204,188.0,156.0,220.0,2.4196,1.408,3.61,0.126,2.7136,3.3324
instance_1175,8100.0,344700.0,7920.0,344700.0,0.0908,0.0,0.092,2.0056,2.336,0.0,4.0,2.4212,0.006,1.2532,0.004,0.0888,0.2688,0.0,0.046,3.998,0.006,0.0,0.006,0.006,0.0,1.3128,0.0,1.3128,1.3128,0.0,0.0032,0.6896,0.002,0.004,13.3748,2.0396,0.008,0.0,0.008,0.008,,,,,,,,,,,12.0,0.0,12.0,12.0,0.0,5854.8,1.4956,360.0,9552.0,7868.0,3148.0,7464.0,5532.0,5832.0,227.4,0.256,201.516,259.068,246.856,208.424,233.632,220.612,228.724,1.996,0.0,1.996,1.996,1.996,1.996,1.996,1.996,1.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.588,42.376,2669.84,0.3896,2690.0,2612.0,2792.0,63.68,0.2812,4.0656,0.7044,5.7344,1.8596,2657.36,0.3928,2680.0,2584.0,2764.0,46.008,1.2704,3.9992,0.0004,2.9564,3.6956
instance_972,4080000.0,12280000.0,484000.0,3512000.0,29.8284,9.9628,0.5508,2.0148,3.0632,0.0,4.0,6.8648,0.0,11.326,0.0,0.0252,5.8088,0.0,1.814,3.1156,0.0,14.7084,0.0,0.0208,13.3404,0.838,0.8836,0.0,3.9504,12.2684,0.0,10.5268,0.0,0.006,10.8872,1.824,0.0008,8.5148,0.0,0.02,,,,,,,,,,,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1948,1.6796,0.0,4.0,4.0,0.4436,4.0,3.0804,3.9752,0.3876,5.526,0.0,2.0,1.2688,0.0,0.7764,0.0,0.0328,295404.0,0.0,0.0,0.0,0.0,0.0,0.0,51.008,0.0,8.26,0.0,25508.0,0.0,157072.0,0.0,157072.0,157072.0,157072.0,8.1736,0.0,3.8436,0.0,0.7864,2.1516
instance_1086,732000.0,2188000.0,115016.0,892000.0,21.5088,5.8232,0.5164,1.446,2.9752,0.0,4.0,7.2072,0.0004,1.658,0.0004,0.0028,6.7104,0.0,0.5672,2.0416,0.0004,6.8012,0.0,0.0188,12.1368,0.792,0.5948,0.0,3.8632,11.7488,0.0004,7.8736,0.0,0.0088,10.448,2.1184,0.0004,6.166,0.0,0.0112,,,,,,,,,,,25.934,0.3084,24.0,28.0,2.7704,1649.52,0.9344,1172.0,2504.0,2504.0,1172.0,1816.0,1356.0,1692.0,70.3,0.6384,59.48,97.392,97.392,59.48,75.94,63.752,67.888,2.4088,1.782,0.0,4.0,3.5588,0.4164,3.228,1.9228,2.6092,0.2728,3.4804,0.0,1.8396,0.5936,0.0044,0.454,0.0792,0.2152,15778.8,5.5528,21046.8,3.4652,31076.0,0.0,31076.0,8.1872,3.8312,4.8256,1.8992,6116.8,2.9276,26441.2,1.96,31622.0,0.0,31840.0,2.6028,5.312,3.7644,0.5576,0.1716,1.2776
instance_368,140000.0,588000.0,136432.0,584000.0,0.1048,0.0276,0.9344,1.9748,2.3524,0.0,4.0,2.8612,0.0004,0.2596,0.0004,0.0008,0.648,0.0,0.0,3.854,0.0004,1.1612,0.0,0.0012,10.8672,0.9148,0.6896,0.0,4.0,13.482,0.0,1.5956,0.0,0.0004,9.3088,1.9684,0.0008,1.1752,0.0,0.002,0.0004,0.9824,0.0,0.0016,11.8864,0.4084,0.9824,0.1404,1.6,9.0152,23.7036,0.1768,20.0,24.0,1.0564,17.9048,2.3044,4.0,48.0,32.0,8.0,24.0,8.0,16.0,383.016,1.8332,154.0,1374.0,575.0,240.0,457.0,277.144,326.4,1.5688,2.33,0.0,4.0,2.8264,0.3412,2.2764,0.8056,1.5376,0.3712,2.6356,0.0072,3.4196,0.7048,0.1136,0.4988,0.1912,0.318,11450.0,3.8744,15010.0,5.6568,15010.0,0.0,0.0,5.2328,3.5264,4.4276,1.3344,3436.8,0.6324,29862.4,0.036,29772.0,29548.0,30140.0,0.8332,1.596,3.3692,0.0412,0.9204,1.1116
instance_27,16000.0,67200.0,15572.0,66736.0,0.11,0.028,0.9332,1.9812,2.3512,0.0,4.0,2.9108,0.0032,0.2692,0.0032,0.0052,0.6976,0.0,0.0,3.838,0.0032,1.1608,0.0008,0.0076,10.8672,0.914,0.6692,0.0,4.0,13.4676,0.0016,1.5848,0.0,0.0044,9.2504,1.958,0.0064,1.1716,0.0016,0.0148,0.0048,0.974,0.0016,0.0108,11.8652,0.4088,0.9668,0.174,1.1428,9.0112,19.9936,0.0324,16.0,20.0,0.0488,240.268,1.1812,132.0,620.0,308.0,172.0,264.0,204.0,224.0,158.588,0.3816,126.868,202.272,177.188,139.912,169.192,148.396,157.276,1.5796,2.268,0.0016,4.0,2.8176,0.3748,2.2796,0.8532,1.54,0.3676,2.6068,0.0132,2.6492,0.7072,0.1116,0.494,0.1844,0.316,461.12,0.8244,3389.4,0.1052,3396.0,3280.0,3484.0,2.6248,0.9148,3.384,0.0724,306.876,1.6648,3377.08,0.386,3408.0,3276.0,3516.0,0.4748,5.6876,3.3344,0.1888,1.0116,1.4116
instance_43,280668.0,840000.0,66540.0,399504.0,12.872,4.3908,0.6664,1.8596,3.0296,0.0,4.0,7.5932,0.0008,1.6776,0.0004,0.0028,6.756,0.0,0.9684,2.2536,0.0008,9.1396,0.0004,0.0192,11.984,0.7348,0.5172,0.0,2.8572,12.7736,0.0004,8.43,0.0,0.0064,8.9552,1.8112,0.0008,6.7184,0.0004,0.0128,,,,,,,,,,,91.924,0.6684,64.0,112.0,10.062,1750.4,0.914,456.0,2336.0,2144.0,1588.0,1980.0,1612.0,1792.0,30.8892,0.594,22.0212,39.3656,36.4376,23.8796,33.7896,26.8524,31.7884,1.7768,2.1236,0.0,3.9888,3.1952,0.518,2.462,1.0684,1.7872,0.3004,2.434,0.0,1.7332,0.5488,0.0444,0.4392,0.1608,0.296,3132.8,6.662,16753.6,2.2368,20856.0,0.0,21124.0,3.9984,3.0816,3.9324,0.8704,3323.2,1.8564,18610.8,1.4056,20602.0,0.0,20852.0,2.922,2.582,3.8176,0.3564,0.2732,0.7088
instance_327,258744.0,1340000.0,143072.0,1056000.0,3.234,1.0864,0.5428,1.1608,5.1672,0.0,4.0,6.0252,0.0004,3.0476,0.0004,0.002,5.1008,0.0,2.5728,3.1932,0.0004,3.4668,0.0,0.0028,13.8116,0.8304,0.7688,0.0,3.1012,13.0336,0.0004,2.862,0.0,0.0012,12.532,2.8812,0.0004,2.7448,0.0,0.0024,,,,,,,,,,,292.408,0.0404,284.0,300.0,4.2964,1103.16,2.0116,328.0,2160.0,1860.0,348.0,1512.0,700.0,1120.0,60.924,1.426,35.5944,126.528,78.624,44.596,65.624,46.936,55.196,2.2688,2.1436,0.0,3.9592,3.638,0.306,3.3188,1.1564,2.6484,0.1244,5.2548,0.0,1.228,0.3304,0.0016,0.1484,0.0192,0.0628,36242.0,5.1168,23452.0,5.6568,23452.0,0.0,0.0,17.9572,4.3928,4.9464,1.3416,7451.2,1.3892,42428.0,1.406,47108.0,0.0,47520.0,3.7288,4.5564,3.894,0.156,0.2448,0.69
