instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_707,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.95,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.75,18000.0,18000.0,18000.0,18000.0,64.54,18000.0,18000.0,18000.0,18000.0
instance_442,6.4,18000.0,3.71,18000.0,66.94,5.07,304.69,0.64,18000.0,3.61,36.81,6.41,78.45,8.47,2.42,1.28,0.66,2.04,0.28,2.64,77.31,1.71,8.33,8.33
instance_629,495.69,18000.0,538.9,18000.0,591.56,22.6,18000.0,18000.0,18000.0,18000.0,31.5,18000.0,18000.0,18000.0,168.66,18000.0,18000.0,283.36,0.48,292.89,18000.0,18000.0,18000.0,18000.0
instance_301,0.23,18000.0,0.53,18000.0,0.54,18000.0,0.23,0.15,0.19,0.31,18000.0,0.1,18000.0,0.07,0.23,0.17,0.17,0.5,0.01,0.5,18000.0,0.25,0.07,0.07
instance_341,11.74,8.34,110.14,35.17,3.4,11.18,0.68,0.52,0.18,0.31,9.63,2.22,18000.0,1.0,0.56,0.53,0.55,3.0,0.26,3.01,18000.0,0.28,1.01,1.0
instance_467,1.03,10.82,9.82,127.59,9.27,8.71,0.99,1.36,18000.0,4.01,8.86,0.31,383.47,0.6,0.98,1.31,1.35,9.09,18000.0,9.17,409.16,2.44,0.6,0.61
instance_22,44.78,18000.0,22.7,18000.0,8.27,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,531.79,13.73,18000.0,18000.0,18000.0,160.06,18000.0,18000.0,18000.0,489.31,505.46
instance_117,0.0,0.04,0.0,0.07,0.01,0.11,0.0,0.02,0.0,0.02,0.11,0.02,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_130,0.0,18000.0,0.01,0.05,0.01,0.08,0.0,0.02,0.0,0.02,0.08,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.0
instance_456,27.94,18000.0,86.25,18000.0,63.47,8.7,18000.0,267.03,71.83,281.11,8.77,18000.0,18000.0,18000.0,8.67,407.2,273.49,59.23,0.13,59.76,18000.0,290.09,18000.0,18000.0
instance_727,22.39,18000.0,18000.0,18000.0,18000.0,18000.0,22.4,6.46,18000.0,97.31,18000.0,18000.0,18000.0,24.73,22.41,6.45,6.47,18000.0,18000.0,18000.0,18000.0,18000.0,39.75,39.18
instance_491,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_56,150.14,18000.0,286.25,18000.0,301.03,20.04,18000.0,18000.0,234.88,18000.0,20.99,18000.0,18000.0,18000.0,62.73,18000.0,18000.0,157.11,0.25,158.54,18000.0,18000.0,18000.0,18000.0
instance_102,18000.0,43.1,18000.0,95.51,18.17,29.34,3.35,2.78,0.68,0.91,40.43,7.72,18000.0,3.4,3.05,2.75,2.79,16.53,0.76,16.46,18000.0,0.81,3.4,3.4
instance_609,73.47,18000.0,95.92,18000.0,18000.0,6.95,18000.0,582.19,386.17,183.41,7.3,18000.0,18000.0,121.17,26.5,582.81,558.81,232.59,0.15,234.22,18000.0,354.41,127.61,124.5
instance_475,91.64,18000.0,183.06,18000.0,421.14,9.63,18000.0,517.7,18000.0,84.81,10.11,18000.0,18000.0,114.86,32.65,18000.0,503.91,175.64,0.21,183.65,18000.0,363.06,219.67,155.39
instance_638,0.0,18000.0,0.0,0.9,0.0,1.2,0.0,0.03,0.15,0.1,1.39,0.12,3.34,0.0,0.0,0.04,0.04,0.0,0.05,0.01,3.17,0.05,0.0,0.0
instance_332,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,50.09,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,32.15,18000.0,18000.0,18000.0,18000.0
instance_62,0.0,0.04,0.01,0.07,0.01,0.2,0.0,0.02,0.02,0.02,0.21,0.02,0.01,0.01,0.0,0.03,0.03,0.01,0.01,0.01,0.0,0.01,0.01,0.01
instance_84,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_21,0.0,18000.0,0.01,0.68,0.01,0.27,0.0,0.02,0.01,0.02,0.29,1.71,18000.0,0.31,0.0,0.04,0.04,0.01,18000.0,0.02,18000.0,0.01,0.31,0.31
instance_159,0.03,11.58,0.29,18000.0,0.28,0.6,0.04,0.14,0.06,0.31,0.68,0.06,0.45,0.05,0.03,0.25,0.15,0.32,0.04,0.37,0.43,0.05,0.03,0.03
instance_713,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_823,0.0,0.08,0.04,2.22,0.04,0.12,0.0,0.02,0.04,0.11,0.19,0.07,0.54,0.02,0.0,0.03,0.04,0.04,0.01,0.05,0.54,0.05,0.02,0.02
instance_531,0.04,5.38,0.21,1.96,0.23,0.19,0.04,0.09,0.04,0.31,0.2,0.31,18000.0,0.06,0.03,0.1,0.1,0.2,0.02,0.2,18000.0,0.09,0.07,0.07
instance_346,1.63,18000.0,7.12,18000.0,7.3,129.92,1.63,3.54,2.66,0.71,129.47,7.72,14.9,15.03,1.6,3.49,3.47,6.89,21.4,6.89,1.49,0.62,15.17,15.06
instance_730,0.01,0.71,0.03,0.34,0.03,0.11,0.01,0.07,0.0,0.12,0.12,0.12,0.18,0.11,0.01,0.14,0.08,0.03,0.01,0.04,0.18,0.03,0.01,0.01
instance_807,0.01,18000.0,0.04,0.34,0.04,0.07,0.01,0.02,0.0,0.07,0.07,0.02,0.01,0.0,0.01,0.03,0.04,0.03,0.01,0.04,0.01,0.01,0.0,0.0
instance_599,84.92,18000.0,142.71,18000.0,219.52,17.58,18000.0,18000.0,18000.0,18000.0,28.15,18000.0,18000.0,18000.0,61.02,18000.0,18000.0,129.44,0.11,131.6,18000.0,18000.0,18000.0,18000.0
instance_704,0.01,18000.0,0.06,8.0,0.06,0.23,0.01,0.03,0.06,0.11,0.22,0.03,0.21,0.01,0.01,0.04,0.04,0.05,0.03,0.06,0.21,0.14,0.01,0.01
instance_138,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,281.05,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_580,187.02,18000.0,285.78,18000.0,331.63,105.68,18000.0,18000.0,18000.0,18000.0,134.93,18000.0,18000.0,18000.0,599.69,18000.0,18000.0,90.76,0.3,91.57,18000.0,18000.0,18000.0,18000.0
instance_44,0.01,18000.0,0.06,4.66,0.06,0.13,0.01,0.03,0.06,0.11,0.17,0.21,1.03,0.03,0.01,0.04,0.04,0.06,0.01,0.06,1.02,0.09,0.03,0.03
instance_310,0.02,0.35,0.32,18000.0,0.32,18000.0,0.02,0.05,3.75,0.71,18000.0,0.1,1.43,0.13,0.02,0.06,0.06,0.32,18000.0,0.34,1.46,0.4,0.13,0.13
instance_65,0.05,0.33,0.31,134.47,0.31,46.69,0.05,0.1,3.59,0.41,447.23,3.11,18000.0,7.27,0.05,0.11,0.11,0.3,3.68,0.3,18000.0,3.03,7.4,5.03
instance_362,0.88,122.85,3.56,195.62,1.4,2.52,0.24,0.41,18000.0,3.61,3.99,0.04,123.65,0.06,0.09,1.19,0.84,0.49,2.79,29.09,123.97,0.13,0.12,0.21
instance_480,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,34.26,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_109,18.88,32.72,4.0,13.21,3.51,37.41,0.15,34.44,18000.0,7.72,6.86,6.21,18000.0,5.9,0.17,1.81,1.53,3.85,18000.0,7.92,18000.0,7.89,7.88,2.14
instance_293,0.43,14.68,1.2,13.61,0.82,3.86,0.12,0.48,0.07,2.22,444.7,1.81,18000.0,0.69,0.1,0.85,0.65,0.68,0.79,0.75,18000.0,2.26,0.38,0.56
instance_498,0.05,18000.0,0.4,18000.0,0.39,0.84,0.05,0.08,0.51,0.51,1.25,0.21,18000.0,0.05,0.05,0.09,0.09,0.38,0.06,0.39,18000.0,0.53,0.05,0.05
instance_7,0.09,0.8,0.77,18000.0,0.81,2.96,0.09,0.13,1.23,1.02,3.86,18000.0,18000.0,18000.0,0.09,0.14,0.14,0.77,0.14,0.77,18000.0,18000.0,18000.0,18000.0
instance_182,18000.0,106.61,84.32,84.7,56.91,18000.0,18000.0,18000.0,1.16,18000.0,18000.0,18000.0,18000.0,18000.0,0.71,18000.0,18000.0,18000.0,55.09,18000.0,18000.0,18000.0,407.55,260.7
instance_458,0.0,0.05,0.0,0.04,0.0,0.05,0.0,0.02,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_419,0.0,0.06,0.03,3.68,0.04,0.16,0.0,0.02,0.04,0.08,0.18,18000.0,0.09,0.01,0.0,0.04,0.03,0.03,0.03,0.04,0.07,0.09,0.01,0.01
instance_645,18000.0,18000.0,12.68,18000.0,7.77,57.63,13.22,18000.0,18000.0,18000.0,193.18,6.11,18000.0,18000.0,0.33,18000.0,18000.0,216.33,54.96,216.94,18000.0,4.36,54.08,18000.0
instance_791,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18.13,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_147,0.36,0.9,0.87,18000.0,0.89,18000.0,0.39,0.45,74.86,1.12,18000.0,18000.0,13.23,25.62,0.36,0.46,0.46,0.88,18000.0,0.87,0.19,2.06,25.65,25.65
instance_114,50.96,18000.0,91.46,18000.0,84.83,13.02,18000.0,18000.0,18000.0,18000.0,25.91,18000.0,18000.0,18000.0,40.27,18000.0,18000.0,60.29,0.09,60.46,18000.0,18000.0,18000.0,292.92
